run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27579,6.449,LD2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,52852.378,70.75,52727.429,70.582,46856.393,62.72,113799.09,152.3,70381.839,94.21,0.9984,0.9976,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99914,98.8682,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27580,6.449,LD2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,52891.6,70.788,52774.33,70.631,46674.547,62.46,113823.78,152.3,70390.449,94.2,0.9984,0.9977,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99866,98.866,1.0,0.769231,0.230769,0.00465428,0.0207567,1.05284e-315,1.05284e-315,1.0,-999,-999
27581,6.449,LH2,1.165,44.83,3.837,10.25,HMSDIS,0.44,4.4,0.67,2.0,88248.439,67.799,88081.479,67.671,77768.713,59.74,194463.78,149.4,117494.71,90.26,0.9988,0.998,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,97.6541,5.0,3.0,2.0,0.024273,0.0277573,9.14644e-316,9.14644e-316,1.0,-999,-999
27582,6.449,LH2,1.165,44.83,3.837,10.25,HMSDIS,0.44,4.4,0.67,2.0,3008.443,42.803,3000.26,42.686,2656.478,37.79,8819.731,125.4,4073.996,57.96,0.9923,0.9981,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,98.0916,0.0,0.0,0.0,0.0,0.0,1.16231e-315,1.16231e-315,1.0,-999,-999
27583,6.449,LH2,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,110.2,67.762,110.0,67.642,97.585,60.004,242.49,149.1,146.56,90.119,1.0,0.998,0.9824,0.9774,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,11.0,3.84615,7.15385,0.0665362,0.0312592,51.3,0.5,1.0,0.04,38.509
27584,6.449,LH2,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,119.3,69.286,118.99,69.104,105.81,61.448,259.29,150.58,158.31,91.935,1.0,0.9988,0.9851,0.9781,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13.0,4.23077,8.76923,0.0753481,0.0313655,51.3,0.5,1.0,0.041,39.315
27585,6.449,LH2,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,56.417,68.312,56.276,68.141,50.088,60.648,123.38,149.4,74.936,90.735,1.0,0.9977,0.9825,0.9764,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,4.0,1.61538,2.38462,0.0433997,0.0369608,51.3,0.5,1.0,0.04,38.795
27586,6.449,DUMMY,1.165,44.83,3.837,10.25,PI+SIDIS,0.44,4.4,0.67,2.0,53.379,50.247,53.136,50.019,47.081,44.319,160.66,151.24,73.41,69.103,1.0,1.0,1.0,0.9689,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.153846,-0.153846,-0.00298826,0.00211302,51.3,0.5,1.0,0.018,-999
27590,6.449,DUMMY,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,74.64,47.901,74.326,47.7,66.077,42.406,229.68,147.4,102.52,65.798,0.987,0.9971,0.9932,0.9712,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.461538,0.538462,0.00755767,0.0142827,51.3,0.5,1.0,0.017,8.426
27591,6.449,DUMMY,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,79.801,48.348,79.493,48.161,70.197,42.53,244.77,148.3,108.76,65.893,1.0,0.9985,0.9864,0.9715,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.846154,0.153846,0.00199212,0.0133635,51.3,0.5,1.0,0.017,8.436
27592,6.449,DUMMY,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,83.387,48.86,82.995,48.63,73.223,42.905,254.86,149.33,113.65,66.594,1.0,0.999,0.9779,0.9737,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2.0,1.0,1.0,0.0123744,0.0178334,51.3,0.5,1.0,0.017,8.504
27593,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,79.06,47.024,78.608,46.755,69.625,41.412,250.78,149.16,108.17,64.338,0.9994,0.9981,0.9788,0.9763,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,19.0,12.4615,6.53846,0.0852518,0.0582496,51.3,0.5,1.0,0.048,38.116
27594,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,87.795,48.284,87.332,48.03,77.492,42.618,275.98,151.78,120.38,66.209,0.9968,0.9976,0.979,0.9756,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,25.0,14.6154,10.3846,0.12228,0.0601849,51.3,0.5,1.0,0.049,39.041
27595,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,90.053,48.563,89.638,48.34,79.65,42.953,282.48,152.33,123.72,66.72,0.9995,0.9978,0.977,0.9786,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,19.0,14.4615,4.53846,0.0517677,0.0511543,51.3,0.5,1.0,0.049,39.244
27596,6.449,C,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,87.151,47.485,86.782,47.284,77.118,42.018,275.46,150.08,119.72,65.233,0.999,0.9983,0.9833,0.9772,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,28.0,15.5385,12.4615,0.147102,0.0637826,51.3,0.5,1.0,0.048,38.448
27597,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,59.612,50.732,59.35,50.509,52.412,44.605,178.89,152.24,81.235,69.134,0.9979,0.998,0.9731,0.9729,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,26.0,19.0769,6.92308,0.12016,0.0909644,51.3,0.5,1.0,0.082,37.688
27598,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,99.89,50.636,99.348,50.361,87.935,44.576,300.52,152.34,136.66,69.276,0.9993,0.9977,0.9808,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,46.0,31.6923,14.3077,0.147895,0.0719411,51.3,0.5,1.0,0.082,37.589
27599,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,91.833,49.582,91.378,49.336,81.147,43.812,278.19,150.2,126.14,68.106,0.9984,0.9975,0.9724,0.9734,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,43.0,31.1538,11.8462,0.133402,0.0758746,51.3,0.5,1.0,0.081,36.851
27600,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,87.611,50.253,87.237,50.038,77.42,44.407,264.32,151.61,120.17,68.93,1.0,0.9975,0.9753,0.9731,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,48.0,31.1538,16.8462,0.198461,0.0836324,51.3,0.5,1.0,0.081,37.311
27601,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,133.88,49.639,133.35,49.444,117.58,43.595,406.31,150.65,182.36,67.616,0.9984,0.9981,0.9784,0.9739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,61.0,41.4615,19.5385,0.15069,0.0617909,51.3,0.5,1.0,0.081,36.722
27602,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,89.28,50.326,88.836,50.076,78.622,44.318,268.96,151.61,122.22,68.894,0.9981,0.9978,0.9815,0.9737,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,33.0,27.4615,5.53846,0.0641522,0.0686361,51.3,0.5,1.0,0.082,37.294
27603,6.449,Cu,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,88.724,50.387,88.251,50.118,78.386,44.515,267.48,151.9,121.85,69.202,0.9986,0.9973,0.9805,0.9756,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,48.0,26.9231,21.0769,0.245159,0.0823065,51.3,0.5,1.0,0.082,37.428
27604,6.449,LD2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,47.425,27.356,47.179,27.214,41.627,24.012,261.45,150.81,64.534,37.225,0.998,0.9981,0.9817,0.9787,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13.0,7.92308,5.07692,0.110176,0.0800586,51.3,0.5,1.0,0.034,41.61
27605,6.449,LD2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,47.153,27.439,46.93,27.31,41.173,23.96,261.06,151.91,63.831,37.145,1.0,0.998,0.9785,0.9782,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,9.0,8.38462,0.615385,0.0134054,0.0676527,51.3,0.5,1.0,0.034,41.527
27606,6.449,LD2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,48.784,27.427,48.555,27.298,42.702,24.007,270.34,151.98,66.384,37.321,0.9972,0.9986,0.9761,0.9771,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,11.0,8.69231,2.30769,0.0487806,0.072207,51.3,0.5,1.0,0.034,41.606
27607,6.449,LD2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,48.897,27.379,48.618,27.222,42.964,24.057,270.78,151.61,66.796,37.4,0.999,0.9981,0.9761,0.9778,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,11.0,8.07692,2.92308,0.061551,0.0717832,51.3,0.5,1.0,0.034,41.626
27608,6.449,LH2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,107.57,44.688,106.99,44.446,94.365,39.199,363.42,150.96,146.4,60.816,0.9979,0.9978,0.982,0.9782,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13.0,7.53846,5.46154,0.0522934,0.0352842,51.3,0.5,1.0,0.031,33.799
27609,6.449,LH2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,48.365,50.422,48.19,50.24,42.749,44.568,138.16,144.04,66.467,69.294,1.0,0.9987,0.9771,0.9765,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,10.0,3.53846,6.46154,0.137318,0.0681118,51.3,0.5,1.0,0.034,38.953
27610,6.449,LH2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,91.81,54.133,91.493,53.946,81.352,47.966,255.49,150.64,126.45,74.562,0.9979,0.9978,0.9795,0.9762,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,10.0,7.07692,2.92308,0.0327972,0.0364341,51.3,0.5,1.0,0.035,41.954
27612,6.449,LH2,1.165,44.83,2.978,10.25,PI+SIDIS,0.44,4.4,0.52,2.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27614,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,78.75,45.111,78.344,44.878,69.032,39.544,262.57,150.41,106.94,61.261,1.0,0.9995,0.9827,0.9617,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,43.0,4.23077,38.7692,0.514567,0.0873627,51.3639,0.345295,1.0,0.056,92.96
27615,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,80.348,50.296,80.013,50.087,70.374,44.053,241.22,151.0,109.2,68.363,1.0,0.9995,0.9825,0.955,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,59.0,5.0,54.0,0.706691,0.100849,51.2923,0.354431,1.0,0.061,103.6
27616,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,83.02,50.367,82.683,50.163,73.014,44.297,248.97,151.04,113.52,68.873,1.0,1.0,0.9802,0.9622,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,41.0,6.07692,34.9231,0.438966,0.0809417,51.3897,0.368488,1.0,0.061,103.8
27617,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,87.068,50.424,86.706,50.214,76.802,44.478,261.04,151.17,119.41,69.159,0.999,0.9987,0.9851,0.9704,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,59.0,6.23077,52.7692,0.627791,0.0917524,51.3395,0.426215,1.0,0.061,103.9
27618,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,81.552,50.232,81.132,49.973,71.922,44.3,244.79,150.78,111.7,68.806,1.0,0.999,0.982,0.9653,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,40.0,5.76923,34.2308,0.437081,0.0812029,51.1067,0.631344,1.0,0.061,103.5
27619,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,72.636,48.622,72.264,48.374,63.719,42.654,220.52,147.62,98.812,66.145,1.0,0.9994,0.9835,0.9573,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,43.0,4.30769,38.6923,0.559313,0.0951549,51.3289,0.403201,1.0,0.06,100.1
27620,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,87.82,51.083,87.415,50.847,76.87,44.714,261.9,152.34,119.3,69.395,1.0,0.9987,0.9734,0.9666,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,47.0,5.30769,41.6923,0.493427,0.0814881,51.3039,0.345515,1.0,0.062,105.1
27621,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,81.294,50.397,80.95,50.184,71.469,44.307,243.7,151.08,111.13,68.899,1.0,0.999,0.9755,0.9602,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,51.0,5.84615,45.1538,0.58092,0.0922811,51.2723,0.317101,1.0,0.061,103.8
27622,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,69.64,50.668,69.363,50.467,61.453,44.711,208.19,151.47,95.549,69.519,0.9988,0.9989,0.9801,0.9652,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,39.0,4.38462,34.6154,0.517661,0.0937947,51.1815,0.389427,1.0,0.062,104.4
27623,6.449,DUMMY,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,128.74,50.328,128.14,50.093,113.27,44.283,386.41,151.05,175.91,68.77,0.9993,0.9981,0.9763,0.9703,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,78.0,7.92308,70.0769,0.564036,0.0713623,51.3695,0.349032,1.0,0.062,103.8
27624,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,30.163,28.113,29.975,27.937,26.37,24.577,160.12,149.24,40.937,38.154,0.9999,0.9989,0.9819,0.9767,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,164.0,51.8462,112.154,3.83137,0.442771,51.2926,0.39023,1.0,0.179,283.9
27625,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,54.125,28.176,53.859,28.037,47.603,24.781,287.68,149.76,73.916,38.478,0.9998,0.9995,0.9831,0.975,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,316.0,89.8462,226.154,4.30759,0.342272,51.2354,0.36997,1.0,0.184,285.3
27626,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,53.895,28.247,53.655,28.121,47.437,24.862,286.34,150.07,73.676,38.614,0.9998,0.9991,0.9845,0.9775,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,313.0,92.3846,220.615,4.20737,0.34121,51.2108,0.399381,1.0,0.184,285.7
27627,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,44.235,27.95,44.025,27.818,38.865,24.557,235.02,148.5,60.293,38.097,0.9999,0.999,0.9823,0.9763,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,241.0,72.9231,168.077,3.91112,0.365425,51.2473,0.3565,1.0,0.181,282.6
27628,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,42.248,27.964,42.001,27.8,36.829,24.378,224.51,148.6,57.075,37.778,0.9999,0.999,0.983,0.9762,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,265.0,73.8462,191.154,4.6626,0.401304,51.287,0.383439,1.0,0.183,282.2
27629,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,47.036,27.97,46.761,27.807,41.056,24.414,250.0,148.66,63.787,37.931,0.9998,0.9991,0.9831,0.9787,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,242.0,77.7692,164.231,3.58945,0.344179,51.225,0.410635,1.0,0.183,282.3
27630,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,49.604,28.427,49.34,28.275,43.463,24.907,263.61,151.06,67.563,38.718,0.9998,0.999,0.9841,0.9784,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,297.0,85.0,212.0,4.39279,0.361003,51.1951,0.368135,1.0,0.185,287.2
27631,6.449,LD2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,50.686,28.702,50.441,28.563,44.537,25.22,269.02,152.34,69.208,39.19,0.9996,0.999,0.9822,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,297.0,85.4615,211.538,4.29523,0.353777,51.2365,0.361177,1.0,0.187,290.3
27632,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,87.383,54.612,87.116,54.445,76.817,48.009,231.75,144.83,119.13,74.456,0.9997,0.9996,0.9817,0.9733,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,233.0,77.1538,155.846,1.83867,0.182367,51.2893,0.389783,1.0,0.192,274.1
27633,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,105.19,59.775,104.77,59.538,92.316,52.457,266.09,151.2,143.39,81.482,0.9998,0.9992,0.9823,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,298.0,82.2308,215.769,2.11376,0.170898,51.2242,0.385015,1.0,0.209,299.3
27634,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,102.69,60.63,102.27,60.38,90.477,53.417,258.03,152.34,140.67,83.055,0.9999,0.9992,0.9799,0.9739,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,270.0,85.3846,184.615,1.8538,0.166992,51.1908,0.410728,1.0,0.212,303.7
27635,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,79.392,60.028,79.097,59.805,70.159,53.047,200.31,151.45,109.04,82.448,0.9999,0.9989,0.9798,0.9721,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,214.0,70.6154,143.385,1.86506,0.192681,51.2338,0.391975,1.0,0.21,301.1
27636,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,103.72,60.616,103.41,60.43,91.576,53.515,260.68,152.33,142.14,83.065,0.9997,0.9989,0.9807,0.9737,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,263.0,87.4615,175.538,1.74389,0.163159,51.1644,0.445698,1.0,0.212,304.3
27637,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,98.117,58.731,97.846,58.569,86.136,51.559,250.21,149.77,133.54,79.937,0.9999,0.9986,0.9806,0.973,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,242.0,80.6923,161.308,1.69454,0.165503,51.2307,0.361928,1.0,0.205,294.8
27638,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,109.28,59.248,108.96,59.073,95.811,51.942,277.49,150.43,148.82,80.68,0.9998,0.9988,0.9799,0.9701,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,289.0,95.9231,193.077,1.82692,0.162896,51.277,0.322966,1.0,0.207,297.3
27639,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,99.626,58.732,99.209,58.486,87.708,51.706,253.88,149.67,136.39,80.405,0.9997,0.9986,0.9816,0.9703,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,254.0,84.6923,169.308,1.75938,0.167725,51.198,0.421422,1.0,0.205,294.7
27640,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,93.448,58.631,93.066,58.391,82.522,51.776,238.5,149.64,128.28,80.489,0.9995,0.9985,0.98,0.9691,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,258.0,77.2308,180.769,2.00534,0.180225,51.1496,0.376892,1.0,0.205,294.4
27641,6.449,LH2,-1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,109.92,60.543,109.54,60.336,96.867,53.353,276.38,152.23,150.3,82.787,0.9998,0.9989,0.98,0.9718,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,316.0,95.4615,220.538,2.0721,0.16895,51.2673,0.379911,1.0,0.211,304.1
27642,6.449,LH2,-1.165,37.33,5.051,9.245,PI+SIDIS,-999,-999,-999,-999,174.23,67.476,173.8,67.311,153.31,59.375,384.92,149.07,232.39,90.002,0.9998,0.9985,0.9894,0.9828,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1714.0,74.9231,1639.08,9.59787,0.242834,51.2584,0.36913,1.0,-999,15.13
27643,6.449,DUMMY,-1.165,37.33,5.051,9.245,PI+SIDIS,-999,-999,-999,-999,31.683,45.224,31.559,45.047,27.845,39.745,99.163,141.54,43.223,61.697,1.0,1.0,1.0,0.9891,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,47.0,0.461538,46.5385,1.4909,0.21971,51.2637,0.379335,1.0,0.177,-999
27644,6.449,DUMMY,-1.165,37.33,5.051,9.245,PI+SIDIS,-999,-999,-999,-999,16.12,50.376,16.06,50.188,14.169,44.28,48.748,152.34,21.996,68.739,1.0,1.0,1.0,0.989,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,25.0,0.384615,24.6154,1.54976,0.314981,51.3607,0.494338,1.0,0.196,-999
27650,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,32.874,18.31,32.694,18.21,28.724,15.998,184.42,102.71,44.577,24.828,0.9999,0.9988,0.9806,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1088.0,275.077,812.923,25.3272,1.03761,51.2659,0.384938,1.0,0.395,33.037
27651,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,31.989,18.21,31.823,18.116,27.956,15.914,179.52,102.19,43.393,24.702,0.9998,0.999,0.9849,0.9821,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1024.0,259.923,764.077,24.4549,1.03414,51.2425,0.386185,1.0,0.394,32.905
27652,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,31.838,18.275,31.699,18.196,27.848,15.985,178.82,102.64,43.231,24.815,0.9998,0.9989,0.9818,0.9826,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,984.0,267.769,716.231,23.0006,1.01785,51.2514,0.378797,1.0,0.396,33.14
27653,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,30.848,18.272,30.73,18.201,26.998,15.991,173.36,102.68,41.91,24.824,0.9998,0.9988,0.9834,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,947.0,259.231,687.769,22.7997,1.03083,51.2379,0.352948,1.0,0.396,33.185
27654,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,31.472,18.248,31.358,18.182,27.551,15.974,176.93,102.58,42.762,24.794,0.9999,0.9989,0.9814,0.983,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1017.0,266.923,750.077,24.3375,1.04513,51.2413,0.375893,1.0,0.395,33.172
27655,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,32.083,18.29,31.939,18.209,28.061,15.998,180.22,102.74,43.562,24.835,0.9998,0.9989,0.9792,0.9825,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,993.0,273.308,719.692,22.9412,1.01507,51.26,0.369299,1.0,0.396,33.199
27656,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,31.261,18.235,31.09,18.135,27.329,15.942,175.5,102.37,42.428,24.749,0.9998,0.9989,0.9814,0.9825,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1022.0,267.154,754.846,24.7193,1.05737,51.2407,0.351513,1.0,0.394,33.096
27657,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,31.853,18.09,31.689,17.997,27.866,15.826,178.93,101.62,43.255,24.566,0.9999,0.999,0.9821,0.9826,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1014.0,269.0,745.0,23.93,1.03322,51.2527,0.386755,1.0,0.391,32.845
27658,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,30.071,17.963,29.943,17.886,26.34,15.734,169.12,101.02,40.881,24.42,0.9998,0.999,0.982,0.9823,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,931.0,251.231,679.769,23.1183,1.04841,51.2297,0.386771,1.0,0.389,32.698
27659,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,32.361,18.13,32.239,18.062,28.368,15.893,182.15,102.05,44.037,24.672,0.9998,0.9992,0.983,0.982,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1053.0,275.231,777.769,24.5739,1.03552,51.2234,0.357935,1.0,0.393,33.097
