run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
28229,10.676,Dummy,-5.343,15.97,2.978,14.87,HMSDIS,0.44,4.4,0.52,0.0,44567.74,49.893,44347.97,49.647,39132.102,43.8,134705.41,150.8,61293.305,68.61,0.9994,0.8341,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99998,99.1723,-999,-999,-999,-999,-999,-999,-999,1.0,2.416,5.158
28230,10.676,C,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,86.452,49.489,86.043,49.255,76.213,43.628,261.65,149.78,119.36,68.331,0.9993,0.8423,0.9849,0.9801,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99972,-999,20242.0,4823.33,15418.7,183.015,1.72196,51.2336,0.403736,1.0,7.887,21.95
28231,10.676,C,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,73.546,50.72,73.213,50.49,64.913,44.766,220.77,152.25,101.58,70.057,0.9993,0.8405,0.9832,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99978,-999,17223.0,4158.5,13064.5,182.255,1.86727,51.2438,0.401645,1.0,8.076,22.476
28232,10.676,C,-5.343,15.97,2.978,14.87,HMSDIS,0.44,4.4,0.52,0.0,43390.875,49.794,43173.915,49.545,37938.313,43.53,131050.24,150.3,59270.277,68.01,0.9992,0.8482,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99922,96.7882,-999,-999,-999,-999,-999,-999,-999,1.0,7.94,22.0
28233,10.676,Cu,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,106.82,64.81,106.44,64.576,93.836,56.927,243.02,147.43,145.23,88.108,0.9991,0.8928,0.982,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9996,-999,15777.0,5676.17,10100.8,97.4836,1.24805,51.2291,0.412888,1.0,7.819,28.473
28234,10.676,Cu,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,109.07,64.989,108.72,64.78,96.171,57.3,248.05,147.79,148.53,88.497,0.9992,0.897,0.9793,0.9748,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99963,-999,16078.0,5798.0,10280.0,97.108,1.23325,51.217,0.409195,1.0,7.84,28.568
28235,10.676,Cu,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,90.301,64.835,90.045,64.651,79.735,57.249,207.49,148.97,122.97,88.294,0.9992,0.8937,0.9822,0.9744,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99959,-999,13106.0,4808.17,8297.83,94.6882,1.34572,51.21,0.414504,1.0,7.815,28.492
28236,10.676,Cu,-5.343,15.97,2.978,14.87,HMSDIS,0.44,4.4,0.52,0.0,57580.882,64.262,57438.336,64.103,50883.587,56.78,131458.94,146.7,78429.776,87.53,0.9991,0.8957,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99918,96.4804,-999,-999,-999,-999,-999,-999,-999,1.0,7.747,17.1
28237,10.676,Cu,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,42.775,65.791,42.67,65.63,37.8,58.139,97.216,149.52,58.302,89.672,0.9991,0.8933,0.9804,0.9747,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99963,-999,6237.0,2306.67,3930.33,94.6212,1.959,51.2149,0.414663,1.0,7.933,28.981
28239,10.676,Al,-5.343,15.97,2.978,14.87,HMSDIS,0.44,4.4,0.52,0.0,60370.775,49.717,60103.929,49.497,53273.48,43.87,182656.98,150.4,83383.132,68.66,0.9994,0.8284,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,99.1918,-999,-999,-999,-999,-999,-999,-999,1.0,2.591,4.95
28240,10.676,LD2,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,72.13,41.659,71.701,41.412,63.428,36.634,257.79,148.89,99.25,57.323,0.9992,0.8136,0.9802,0.9771,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99948,-999,33073.0,9317.33,23755.7,339.529,2.65956,51.2305,0.408235,1.0,10.57,32.755
28241,10.676,LD2,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,64.169,40.629,63.758,40.368,56.405,35.713,231.16,146.36,88.239,55.869,0.9992,0.825,0.9797,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99947,-999,29273.0,8201.83,21071.2,338.787,2.81438,51.2378,0.412024,1.0,10.31,31.814
28242,10.676,LD2,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,77.731,43.304,77.275,43.05,68.328,38.066,273.45,152.33,106.89,59.553,0.9992,0.8178,0.9809,0.977,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99949,-999,36403.0,10163.2,26239.8,348.014,2.58869,51.2385,0.405156,1.0,10.98,34.007
28243,10.676,LD2,-5.343,15.97,2.978,14.87,PI+SIDIS,0.44,4.4,0.52,0.0,75.078,42.869,74.675,42.639,66.0,37.686,263.57,150.5,103.24,58.955,0.9992,0.8219,0.9782,0.9767,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99946,-999,34475.0,9801.5,24673.5,338.748,2.60887,51.2392,0.408595,1.0,10.87,33.671
28244,10.676,LD2,-5.343,15.97,2.978,14.87,HMSDIS,0.44,4.4,0.52,0.0,49154.465,42.427,48900.041,42.208,43200.631,37.28,172895.38,149.2,67568.135,58.32,0.9992,0.8209,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,95.7125,-999,-999,-999,-999,-999,-999,-999,1.0,-999,30.6
28245,10.676,LD2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,71.009,43.538,70.649,43.317,62.383,38.249,248.46,152.33,97.585,59.832,0.9991,0.8066,0.9849,0.9792,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99971,-999,27417.0,4854.67,22562.3,326.531,2.43145,51.2708,0.401877,1.0,11.04,16.056
28246,10.676,LD2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,120.85,69.003,120.5,68.801,106.46,60.783,265.29,151.46,160.24,91.493,0.999,0.817,0.9805,0.9762,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99906,-999,51486.0,12986.3,38499.7,327.91,1.9728,51.2434,0.416377,1.0,17.48,26.621
28247,10.676,LD2,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,48079.987,65.548,47907.266,65.312,42319.785,57.69,106099.29,144.6,62984.054,85.86,0.999,0.822,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,95.7523,-999,-999,-999,-999,-999,-999,-999,1.0,-999,25.2
28248,10.676,Dummy,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,80.864,48.292,80.414,48.023,71.183,42.51,244.23,145.86,111.35,66.501,0.9992,0.7881,0.988,0.9812,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,4142.0,188.5,3953.5,50.1495,0.819466,51.3054,0.413263,1.0,2.347,-999
28249,10.676,Dummy,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,84.024,49.974,83.607,49.726,74.016,44.021,250.71,149.11,115.8,68.874,0.9995,0.7867,0.9877,0.9806,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,4162.0,192.333,3969.67,48.4436,0.790314,51.3075,0.413241,1.0,2.425,-999
28250,10.676,Dummy,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,89.707,50.544,89.294,50.311,79.065,44.547,267.0,150.43,123.7,69.699,0.9995,0.7815,0.9742,0.9822,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,-999,4550.0,206.333,4343.67,49.5514,0.772397,51.2865,0.382677,1.0,2.452,-999
28251,10.676,Dummy,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,48262.016,49.91,48048.593,49.689,42552.753,44.0,144591.48,149.5,66574.948,68.84,0.9994,0.8275,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9964,99.4812,-999,-999,-999,-999,-999,-999,-999,1.0,2.423,2.654
28252,10.676,C,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,81.043,49.199,80.66,48.967,71.46,43.382,243.54,147.84,111.8,67.871,0.9992,0.8454,0.9857,0.9811,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99983,-999,16314.0,2377.67,13936.3,176.279,1.6351,51.2743,0.439644,1.0,7.845,10.817
28253,10.676,C,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,87.43,49.402,86.924,49.116,77.044,43.533,264.55,149.48,120.54,68.111,0.9992,0.8313,0.9878,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99985,-999,17736.0,2572.33,15163.7,177.741,1.57979,51.2889,0.493907,1.0,7.877,10.818
28254,10.676,C,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,16056.029,50.756,15963.307,50.463,14152.856,44.74,48190.155,152.3,22145.254,70.0,0.9992,0.859,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99866,98.0469,-999,-999,-999,-999,-999,-999,-999,1.0,7.281,11.11
28255,10.676,C,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,42260.927,48.863,42038.451,48.606,37266.748,43.08,128347.35,148.3,58309.869,67.42,0.9993,0.8511,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99866,98.0661,-999,-999,-999,-999,-999,-999,-999,1.0,7.795,10.7
28256,10.676,Cu,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,109.47,66.547,109.19,66.375,96.658,58.756,243.12,147.78,145.29,88.323,0.9992,0.8893,0.9825,0.9783,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99976,-999,13250.0,3306.33,9943.67,93.1827,1.10089,51.259,0.44793,1.0,8.02,14.998
28257,10.676,Cu,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,101.12,64.131,100.88,63.98,89.28,56.62,228.55,144.94,134.33,85.192,0.9992,0.89,0.9824,0.9786,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99978,-999,12357.0,3000.67,9356.33,94.8659,1.14968,51.2537,0.42828,1.0,7.726,14.394
28258,10.676,Cu,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,95.047,62.171,94.785,61.999,83.906,54.884,218.57,142.96,126.62,82.828,0.9991,0.8873,0.9841,0.9791,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99976,-999,11686.0,2804.17,8881.83,95.8149,1.18926,51.2508,0.442489,1.0,7.492,13.939
28259,10.676,Cu,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,61995.479,69.591,61780.629,69.349,54730.789,61.43,134247.34,150.6,82134.317,92.19,0.9992,0.8922,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99843,97.0916,-999,-999,-999,-999,-999,-999,-999,1.0,8.391,15.6
28260,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,95.317,57.632,94.869,57.362,84.308,50.976,244.1,147.59,131.88,79.745,0.9992,0.7311,0.9866,0.9826,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99983,-999,22738.0,2613.0,20125.0,216.101,1.63462,51.2612,0.403079,1.0,8.204,10.785
28261,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,91.204,57.939,90.825,57.698,80.55,51.171,233.24,148.17,125.89,79.978,0.9991,0.7274,0.986,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99981,-999,21507.0,2508.83,18998.2,213.262,1.66216,51.2754,0.400455,1.0,8.251,10.845
28262,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,104.98,59.537,104.59,59.317,92.146,52.258,265.4,150.51,143.88,81.6,0.9993,0.746,0.9851,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99984,-999,25110.0,2946.5,22163.5,215.885,1.55852,51.3166,0.397068,1.0,8.475,11.097
28263,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,114.15,60.279,113.76,60.073,100.18,52.904,287.15,151.63,156.73,82.766,0.9992,0.7417,0.986,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9998,-999,26887.0,3133.17,23753.8,212.758,1.48286,51.3037,0.413219,1.0,8.578,11.237
28264,10.676,LH2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,105.96,58.98,105.55,58.75,93.418,51.995,268.88,149.65,146.29,81.422,0.9993,0.8573,0.9785,0.9768,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.99973,-999,25247.0,2916.83,22330.2,216.785,1.55734,51.2773,0.464042,1.0,8.396,11.046
28265,10.676,LH2,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,44457.134,58.048,44245.075,57.771,39268.07,51.27,113534.05,148.2,61475.215,80.26,0.9993,0.7511,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.63116,98.1807,-999,-999,-999,-999,-999,-999,-999,1.0,8.263,10.87
28266,10.676,LH2,-5.343,15.97,2.978,16.87,HMSDIS,0.44,4.4,0.52,2.0,59961.681,55.862,59681.982,55.602,53005.847,49.38,155696.86,145.0,82908.879,77.24,0.9992,0.8635,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,0.99927,98.2044,-999,-999,-999,-999,-999,-999,-999,1.0,7.961,10.4
28267,10.676,LD2,-5.343,15.97,2.978,16.87,PI+SIDIS,0.44,4.4,0.52,2.0,115.19,68.481,114.88,68.295,101.03,60.066,251.54,149.54,152.88,90.885,0.999,0.8077,0.9802,0.978,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9991,-999,48688.0,12605.2,36082.8,321.763,2.00965,51.2984,0.495772,1.0,17.36,26.523
28268,10.676,LH2,-5.343,15.97,-5.154,16.87,PI-SIDIS,-999,-999,-999,-999,163.22,67.205,162.82,67.04,143.97,59.278,359.59,148.05,217.01,89.348,0.9989,0.8579,0.9918,0.9637,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,2390.0,98.6667,2291.33,14.6188,0.312976,51.2874,0.453733,1.0,9.522,6.803
28269,10.676,Dummy,-5.343,15.97,-5.154,16.87,PI-SIDIS,-999,-999,-999,-999,58.183,50.003,57.874,49.738,50.845,43.697,175.74,151.03,79.407,68.243,0.9995,0.8824,0.9888,0.9868,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,551.0,3.5,547.5,9.59155,0.411443,51.3423,0.455004,1.0,2.425,-999
28270,10.676,LD2,-5.343,15.97,-5.154,16.87,PI-SIDIS,-999,-999,-999,-999,126.69,70.132,126.38,69.957,111.32,61.625,273.78,151.54,168.33,93.18,0.9989,0.8704,0.9919,0.967,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,9564.0,340.833,9223.17,75.5566,0.803522,51.2892,0.447773,1.0,17.74,14.639
28276,10.676,LH2,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,53449.247,69.332,53315.344,69.158,47234.487,61.27,115999.45,150.4,70839.759,91.89,0.9992,0.7558,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99909,99.6417,-999,-999,-999,-999,-999,-999,-999,1.0,9.816,17.7
28277,10.676,LH2,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,9054.522,70.312,9033.054,70.145,7992.617,62.06,19477.685,151.2,12041.558,93.5,0.9992,0.8673,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,1.0,99.6416,-999,-999,-999,-999,-999,-999,-999,1.0,9.963,18.04
28278,10.676,LH2,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,27622.417,67.559,27562.978,67.414,24271.72,59.36,60707.04,148.4,36634.011,89.6,0.9991,0.8629,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,0.99882,99.643,-999,-999,-999,-999,-999,-999,-999,1.0,9.563,17.34
28280,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,40.994,49.612,40.817,49.399,35.88,43.424,124.04,150.11,56.091,67.884,0.9997,0.8333,0.9933,0.9845,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1014.0,20.8333,993.167,24.7227,0.794026,51.3829,0.485979,1.0,2.406,-999
28281,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,78.003,48.305,77.544,48.021,68.774,42.59,238.03,147.41,107.53,66.593,0.9995,0.8333,0.9872,0.9872,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1927.0,31.3333,1895.67,24.7757,0.574503,51.2805,0.406813,1.0,2.348,-999
28282,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,91.98,50.313,91.474,50.036,81.042,44.33,276.6,151.3,126.69,69.302,0.9991,0.8737,0.9905,0.9885,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2237.0,40.0,2197.0,24.3191,0.524319,51.2855,0.408504,1.0,2.443,-999
28283,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,30.33,48.367,30.175,48.121,26.703,42.584,92.389,147.33,41.751,66.58,0.9991,0.9091,0.9835,0.9875,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,753.0,12.1667,740.833,24.8844,0.922971,51.3136,0.456293,1.0,2.347,-999
28284,10.676,Dummy,-5.343,15.97,-3.837,16.87,HMSDIS,-999,-999,-999,-999,45582.08,49.758,45366.189,49.522,40113.681,43.78,137683.04,150.2,62700.276,68.44,0.9993,0.8307,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99981,99.9162,-999,-999,-999,-999,-999,-999,-999,1.0,2.416,4.101
28285,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,87.732,49.853,87.329,49.625,77.167,43.85,264.98,150.57,120.61,68.541,0.9998,0.8837,0.994,0.987,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2092.0,32.6667,2059.33,23.8967,0.531443,51.3254,0.505444,1.0,2.417,-999
28286,10.676,Dummy,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,63.66,49.378,63.352,49.139,55.96,43.405,192.7,149.46,87.471,67.846,0.9996,0.8971,0.992,0.9865,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1487.0,27.6667,1459.33,23.3599,0.618222,51.3344,0.493324,1.0,2.397,-999
28287,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,112.02,67.302,111.61,67.053,98.464,59.155,246.38,148.02,148.67,89.319,0.9991,0.772,0.9903,0.9853,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,-999,9347.0,435.5,8911.5,81.1112,0.883376,51.3271,0.502019,1.0,9.543,14.034
28288,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,96.466,66.238,96.133,66.009,84.763,58.202,214.08,146.99,127.91,87.83,0.9991,0.8205,0.9907,0.9864,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,8084.0,368.333,7715.67,81.4424,0.952649,51.3357,0.490003,1.0,9.391,13.8
28289,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,133.58,70.317,133.2,70.121,117.44,61.822,287.8,151.5,177.01,93.182,0.9991,0.8017,0.993,0.9868,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,-999,11121.0,512.833,10608.2,80.7752,0.806068,51.3227,0.487524,1.0,9.964,14.648
28290,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,63.843,63.245,63.67,63.074,56.143,55.617,145.58,144.22,84.903,84.108,0.9991,0.7729,0.9915,0.9888,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,-999,5295.0,233.667,5061.33,80.4695,1.16116,51.3206,0.495729,1.0,8.965,13.18
28291,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,107.5,64.56,107.11,64.328,94.533,56.772,241.05,144.76,142.66,85.677,0.9991,0.8772,0.9897,0.9851,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.99995,-999,8847.0,429.167,8417.83,79.8511,0.895833,51.2872,0.367505,1.0,9.151,13.453
28292,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,115.47,67.616,115.11,67.406,101.65,59.525,253.63,148.52,153.21,89.719,0.9991,0.8089,0.9909,0.9868,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,-999,9698.0,456.667,9241.33,81.431,0.871152,51.3035,0.402395,1.0,9.579,14.09
28293,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,116.74,68.434,116.43,68.255,102.87,60.305,255.21,149.6,155.13,90.938,0.999,0.7667,0.9916,0.9882,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,-999,9575.0,440.333,9134.67,79.4684,0.854533,51.2823,0.369436,1.0,9.69,14.25
28294,10.676,LH2,-5.343,15.97,-3.837,16.87,PI-SIDIS,-999,-999,-999,-999,57.292,67.456,57.15,67.288,50.506,59.466,126.06,148.42,76.187,89.702,0.9992,0.7649,0.9911,0.9857,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,4761.0,230.167,4530.83,80.4968,1.23081,51.2872,0.365808,1.0,9.548,14.049
28295,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,118.38,68.157,118.13,68.01,104.46,60.138,259.69,149.5,157.38,90.607,0.9991,0.7924,0.9904,0.9848,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,-999,12022.0,1185.17,10836.8,93.2346,0.951047,51.2826,0.364785,1.0,9.653,29.366
28296,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,49.832,66.927,49.713,66.768,43.987,59.078,110.05,147.8,66.247,88.974,0.9991,0.7853,0.9907,0.9851,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,5065.0,507.5,4557.5,93.1526,1.46674,51.2814,0.372583,1.0,9.486,28.798
28298,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,116.8,67.697,116.41,67.473,102.69,59.519,256.42,148.62,154.85,89.753,0.9992,0.7935,0.99,0.9859,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99993,-999,11806.0,1170.5,10635.5,92.7469,0.955327,51.2972,0.363746,1.0,9.594,29.124
28299,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,116.56,69.123,116.23,68.926,102.07,60.529,253.58,150.37,154.83,91.819,0.9993,0.7879,0.9913,0.9863,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,11633.0,1154.17,10478.8,91.4747,0.949282,51.3131,0.359511,1.0,9.789,29.66
28300,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,84.504,49.856,84.109,49.623,74.297,43.834,254.87,150.37,116.29,68.614,0.9996,0.9236,0.9922,0.9881,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2377.0,86.5,2290.5,27.5715,0.588651,51.278,0.375267,1.0,2.418,8.394
28301,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,88.248,49.77,87.845,49.543,77.813,43.885,266.83,150.49,121.77,68.677,0.9989,0.8561,0.9891,0.9883,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2533.0,90.5,2442.5,28.1648,0.582075,51.2743,0.37323,1.0,2.413,8.386
28302,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,88.321,49.422,87.931,49.203,77.976,43.633,267.71,149.8,121.94,68.237,0.9999,0.8394,0.9892,0.9878,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2567.0,81.8333,2485.17,28.6146,0.584919,51.2794,0.371948,1.0,2.397,8.335
28303,10.676,Dummy,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,110.41,50.352,109.83,50.085,96.809,44.147,332.56,151.65,151.11,68.912,0.9992,0.8381,0.992,0.9885,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3108.0,109.333,2998.67,27.6423,0.515414,51.3232,0.370222,1.0,2.443,8.477
28304,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,107.48,68.871,107.15,68.662,94.186,60.35,233.6,149.68,142.55,91.345,0.9991,0.788,0.992,0.9864,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,-999,11109.0,1070.33,10038.7,95.063,1.00608,51.3004,0.380054,1.0,9.749,29.57
28305,10.676,LH2,-5.343,15.97,-3.837,14.875,PI-SIDIS,-999,-999,-999,-999,116.09,70.92,115.8,70.739,102.17,62.416,249.18,152.22,154.03,94.093,0.9992,0.7961,0.9912,0.986,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,-999,11868.0,1145.17,10722.8,93.9918,0.962573,51.2694,0.376205,1.0,10.04,30.448
28306,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,101.01,66.092,100.78,65.945,89.174,58.345,224.46,146.86,134.32,87.885,0.9991,0.7691,0.9893,0.9847,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99982,-999,11705.0,2431.5,9273.5,93.5392,1.11001,51.2566,0.384507,1.0,9.357,59.482
28307,10.676,LH2,-5.343,15.97,-3.837,12.865,PI-SIDIS,-999,-999,-999,-999,72.566,59.25,72.401,59.115,64.065,52.308,175.83,143.56,97.0,79.2,0.9992,0.7756,0.9895,0.9837,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99986,-999,8454.0,1661.67,6792.33,95.4598,1.3132,51.2682,0.384849,1.0,8.396,53.307
