toy,success,message,nit,nfev,chi2,max_abs_pull,exact_inversion_flag,physical_branch_flag,dpe_C,dpe_E,dpe_D,dtheta_e_C,dtheta_e_E,dtheta_e_D,dtheta_p_common,dpp_common
1180,True,Optimization terminated successfully.,2765,4113,49.648273,3.570906,0,1,3.775141,3.881529,3.786497,-1.735228,-1.827872,-2.043146,0.077338,-2.426951
1181,True,Optimization terminated successfully.,2806,4197,25.834161,2.508202,0,1,1.857042,1.988526,1.965675,-0.867534,-1.071230,-1.238068,-0.991260,0.158776
1182,True,Optimization terminated successfully.,2886,4297,18.496038,2.435764,0,1,1.217613,1.340131,1.276891,-0.638961,-0.791732,-0.968186,-1.364951,1.166475
1183,True,Optimization terminated successfully.,2856,4231,45.758600,3.788516,0,1,1.740091,1.822178,1.783587,-0.835164,-0.980206,-1.164762,-1.002762,0.486703
1184,True,Optimization terminated successfully.,2743,4112,19.312817,2.307160,0,1,1.546276,1.650938,1.638376,-0.799820,-0.848209,-1.096540,-1.175182,0.741146
1185,True,Optimization terminated successfully.,3258,4890,16.647103,2.310652,0,1,1.879678,1.989059,1.866684,-0.955054,-1.078823,-1.229466,-1.031784,0.284318
1186,True,Optimization terminated successfully.,2450,3669,42.009938,3.009754,0,1,1.419255,1.575138,1.571418,-0.701752,-0.859042,-1.085668,-1.174746,0.810901
1187,True,Optimization terminated successfully.,2665,3965,20.707605,2.637148,0,1,2.196735,2.358638,2.296771,-1.074624,-1.207174,-1.367669,-0.737519,-0.258923
1188,True,Optimization terminated successfully.,2786,4182,41.910141,3.358362,0,1,-1.563204,-1.406441,-1.481921,0.540176,0.362013,0.210434,-2.813931,5.039376
1189,True,Optimization terminated successfully.,3065,4562,38.711614,3.520043,0,1,1.763203,1.901964,1.841939,-0.893212,-0.965946,-1.191649,-1.017275,0.359317
1190,True,Optimization terminated successfully.,2762,4146,21.447416,2.054827,0,1,-0.178054,-0.069259,-0.100310,0.027762,-0.160665,-0.401240,-2.052669,3.193184
1191,True,Optimization terminated successfully.,2028,3063,36.896489,2.671280,0,1,0.194121,0.346105,0.280793,-0.184421,-0.299369,-0.563287,-1.845325,2.595249
1192,True,Optimization terminated successfully.,2653,3982,16.263764,1.940802,0,1,0.734279,0.883607,0.748448,-0.368764,-0.581401,-0.732165,-1.614394,1.870117
1193,True,Optimization terminated successfully.,2620,3903,30.789709,2.404989,0,1,1.041426,1.185017,1.078261,-0.542380,-0.692762,-0.843554,-1.388044,1.413989
1194,True,Optimization terminated successfully.,3236,4859,29.661884,2.516623,0,1,4.032509,4.172382,4.177272,-1.896235,-1.969911,-2.226477,0.314510,-2.816135
1195,True,Optimization terminated successfully.,2609,3886,26.706480,2.807939,0,1,1.662083,1.778125,1.795803,-0.836234,-0.962553,-1.151690,-1.128675,0.504847
1196,True,Optimization terminated successfully.,2466,3723,10.389545,1.611386,0,1,1.698850,1.848110,1.798291,-0.858344,-0.971272,-1.157000,-1.028507,0.458198
1197,True,Optimization terminated successfully.,3170,4711,28.295841,2.410428,0,1,3.393820,3.516746,3.397860,-1.604454,-1.710928,-1.917541,-0.113054,-1.898922
1198,True,Optimization terminated successfully.,2407,3620,45.658999,2.633838,0,1,1.245296,1.307618,1.301905,-0.689294,-0.703681,-1.008917,-1.326916,1.172270
1199,True,Optimization terminated successfully.,2619,3923,34.623388,3.543571,0,1,1.829401,1.911244,1.853554,-0.877201,-1.073723,-1.202923,-0.970014,0.359869
1200,True,Optimization terminated successfully.,2723,4085,25.305769,3.403099,0,1,1.839481,1.961708,1.909850,-0.889020,-1.009558,-1.237282,-0.883239,0.275785
1201,True,Optimization terminated successfully.,2891,4298,24.925792,2.642325,0,1,1.093818,1.320694,1.210258,-0.587080,-0.729414,-0.968442,-1.420278,1.247108
1202,True,Optimization terminated successfully.,2341,3520,35.498131,2.648285,0,1,1.700743,1.727192,1.849112,-0.777246,-0.914524,-1.200828,-1.020665,0.511936
1203,True,Optimization terminated successfully.,2656,3976,23.109987,2.424674,0,1,0.092895,0.209748,0.217557,-0.163905,-0.340291,-0.491301,-1.941595,2.727343
1204,True,Optimization terminated successfully.,3042,4524,45.675347,3.179155,0,1,0.390980,0.578943,0.488902,-0.306160,-0.394668,-0.539484,-1.793562,2.310826
1205,True,Optimization terminated successfully.,3205,4759,33.183469,2.820287,0,1,3.619894,3.815818,3.764484,-1.614777,-1.844456,-2.021472,0.014710,-2.278951
1206,True,Optimization terminated successfully.,2925,4396,32.216229,2.510460,0,1,2.904622,3.001323,2.945275,-1.336236,-1.496669,-1.720769,-0.375619,-1.139811
1207,True,Optimization terminated successfully.,2928,4399,30.953370,3.070853,0,1,3.893207,4.066910,4.032531,-1.815187,-1.947095,-2.221130,0.177584,-2.690124
1208,True,Optimization terminated successfully.,2563,3867,41.197013,2.749638,0,1,1.373780,1.513852,1.463964,-0.703495,-0.811906,-1.045602,-1.257207,0.921276
1209,True,Optimization terminated successfully.,2935,4401,32.223957,2.498951,0,1,1.037197,1.194011,1.102912,-0.516163,-0.672111,-0.846389,-1.412362,1.444324
1210,True,Optimization terminated successfully.,2826,4207,41.777990,2.883493,0,1,1.378781,1.533536,1.502907,-0.687295,-0.861028,-1.018686,-1.188811,0.915894
1211,True,Optimization terminated successfully.,3155,4701,21.163413,2.242223,0,1,1.860445,1.991881,1.984907,-0.933927,-1.027467,-1.287007,-1.006064,0.235399
1212,True,Optimization terminated successfully.,2584,3858,32.631155,3.768361,0,1,0.872456,1.032257,0.965103,-0.457091,-0.645119,-0.824710,-1.502157,1.695643
1213,True,Optimization terminated successfully.,3132,4675,36.186847,3.101573,0,1,1.718203,1.848392,1.838372,-0.848790,-1.022262,-1.190341,-1.031588,0.421705
1214,True,Optimization terminated successfully.,2611,3918,29.447998,3.294592,0,1,0.342096,0.477622,0.493863,-0.243002,-0.382809,-0.602285,-1.726440,2.414233
1215,True,Optimization terminated successfully.,2735,4082,23.466393,2.043731,0,1,2.067675,2.150060,2.092984,-1.001471,-1.127023,-1.296007,-0.865138,0.057993
1216,True,Optimization terminated successfully.,2725,4093,31.783126,2.653787,0,1,7.745798,7.836319,7.822660,-3.497836,-3.522585,-3.789199,2.241657,-8.030131
1217,True,Optimization terminated successfully.,2554,3844,33.335255,3.231545,0,1,0.373920,0.519467,0.441990,-0.281839,-0.466113,-0.638166,-1.862863,2.298235
1218,True,Optimization terminated successfully.,2886,4301,29.014768,2.486384,0,1,0.402354,0.457033,0.444116,-0.201308,-0.391972,-0.556959,-1.783106,2.386531
1219,True,Optimization terminated successfully.,3069,4606,30.051820,3.044422,0,1,1.054594,1.088561,1.121961,-0.511489,-0.613901,-0.878057,-1.376584,1.484060
1220,True,Optimization terminated successfully.,3471,5198,30.401725,2.872950,0,1,1.575740,1.640086,1.595212,-0.745625,-0.903463,-1.088744,-1.071817,0.726203
1221,True,Optimization terminated successfully.,2839,4202,29.449175,2.790665,0,1,1.854446,1.932689,1.891945,-0.933686,-0.971897,-1.241287,-1.023500,0.325552
1222,True,Optimization terminated successfully.,2944,4375,38.034548,2.755183,0,1,1.461532,1.575858,1.517304,-0.715865,-0.887341,-1.038759,-1.224464,0.837454
1223,True,Optimization terminated successfully.,3324,4971,28.545586,2.756603,0,1,11.845699,12.054633,11.952370,-5.255560,-5.489226,-5.608012,4.507052,-13.989689
1224,True,Optimization terminated successfully.,3023,4493,16.349808,2.304822,0,1,2.173170,2.335992,2.289989,-1.058675,-1.172014,-1.337681,-0.682357,-0.211714
1225,True,Optimization terminated successfully.,3286,4871,70.000111,3.836295,0,1,3.380678,3.452753,3.460719,-1.667412,-1.739997,-2.002766,-0.258301,-1.889994
1226,True,Optimization terminated successfully.,2614,3883,29.887210,2.960079,0,1,1.691827,1.851988,1.777598,-0.828010,-0.969939,-1.122220,-1.063954,0.471998
1227,True,Optimization terminated successfully.,3001,4492,54.041595,3.397494,0,1,1.720317,1.797043,1.768426,-0.842978,-0.950367,-1.233789,-1.127413,0.425160
1228,True,Optimization terminated successfully.,3009,4499,31.929321,3.434201,0,1,3.447189,3.562927,3.524672,-1.576915,-1.763202,-1.935308,-0.074941,-1.971244
1229,True,Optimization terminated successfully.,3027,4509,26.800181,2.690061,0,1,1.225912,1.390783,1.343517,-0.668719,-0.734616,-0.952760,-1.291651,1.140439
1230,True,Optimization terminated successfully.,2758,4102,35.219102,3.329071,0,1,2.556117,2.663986,2.688860,-1.211640,-1.344671,-1.562243,-0.557339,-0.694396
1231,True,Optimization terminated successfully.,3129,4642,34.324299,2.289486,0,1,1.229137,1.372936,1.298227,-0.604452,-0.812522,-1.002812,-1.353730,1.121286
1232,True,Optimization terminated successfully.,2989,4444,59.330103,4.249012,0,1,1.244081,1.322829,1.311495,-0.609928,-0.739422,-0.972678,-1.262408,1.172754
1233,True,Optimization terminated successfully.,3485,5162,42.410775,2.814973,0,1,0.870935,1.027169,0.991456,-0.478050,-0.722952,-0.853768,-1.597793,1.571846
1234,True,Optimization terminated successfully.,2769,4141,47.553511,3.330079,0,1,0.800958,0.896140,0.902838,-0.401245,-0.517822,-0.792704,-1.552784,1.793346
1235,True,Optimization terminated successfully.,2678,4023,48.336916,3.254582,0,1,1.621557,1.773341,1.743272,-0.805525,-0.997924,-1.120767,-1.076420,0.602152
1236,True,Optimization terminated successfully.,2703,4058,18.126737,1.783939,0,1,2.937927,2.981102,3.088465,-1.361537,-1.446287,-1.718490,-0.373921,-1.235021
1237,True,Optimization terminated successfully.,3073,4589,45.926740,3.063970,0,1,2.090334,2.221677,2.143292,-1.062429,-1.116041,-1.360064,-0.944739,-0.067131
1238,True,Optimization terminated successfully.,2876,4318,30.332983,2.400868,0,1,7.860434,7.952249,7.938919,-3.394642,-3.631493,-3.846366,2.346410,-8.199454
1239,True,Optimization terminated successfully.,2790,4157,28.337715,2.398503,0,1,1.343107,1.476504,1.429250,-0.667312,-0.884352,-1.020052,-1.298270,0.944404
1240,True,Optimization terminated successfully.,3075,4587,40.448793,3.591894,0,1,2.158373,2.253245,2.208188,-0.998498,-1.133172,-1.411220,-0.829472,-0.180597
1241,True,Optimization terminated successfully.,3275,4861,11.684454,1.835879,0,1,-4.565037,-4.491100,-4.526524,1.955147,1.761833,1.587618,-4.552217,9.453242
1242,True,Optimization terminated successfully.,2791,4145,53.988264,3.370626,0,1,2.741409,2.832013,2.731359,-1.221609,-1.439122,-1.585382,-0.500084,-0.919484
1243,True,Optimization terminated successfully.,2892,4304,19.080969,2.269713,0,1,1.545385,1.727487,1.578720,-0.837534,-0.909765,-1.102716,-1.213548,0.670953
1244,True,Optimization terminated successfully.,2880,4277,19.028358,1.809016,0,1,2.216487,2.381077,2.335277,-1.035718,-1.229506,-1.397622,-0.761764,-0.330420
1245,True,Optimization terminated successfully.,3754,5583,53.047505,3.432738,0,1,1.910995,2.055545,1.972146,-0.859929,-1.041687,-1.318979,-0.943869,0.186434
1246,True,Optimization terminated successfully.,3080,4601,24.910221,2.043472,0,1,5.600330,5.757059,5.766574,-2.507119,-2.652799,-2.972346,1.098717,-5.089081
1247,True,Optimization terminated successfully.,2688,4023,47.538404,3.311767,0,1,0.936914,1.094619,0.971863,-0.515660,-0.699106,-0.769835,-1.490015,1.582026
1248,True,Optimization terminated successfully.,3079,4539,29.832324,2.761675,0,1,1.310587,1.366455,1.417236,-0.652486,-0.820519,-1.044602,-1.312195,1.022777
1249,True,Optimization terminated successfully.,2644,3962,40.978580,3.241691,0,1,0.510711,0.713121,0.652968,-0.314825,-0.513321,-0.726641,-1.659516,2.131951
1250,True,Optimization terminated successfully.,2981,4415,39.132597,2.909903,0,1,1.244807,1.269573,1.320046,-0.628763,-0.682628,-0.952538,-1.348984,1.232849
1251,True,Optimization terminated successfully.,2861,4295,39.262086,2.928305,0,1,1.265323,1.408253,1.379188,-0.604393,-0.839619,-1.007646,-1.267368,1.062510
1252,True,Optimization terminated successfully.,2972,4444,37.153050,2.542450,0,1,-1.779537,-1.659611,-1.705418,0.737805,0.553305,0.453091,-2.873016,5.433880
1253,True,Optimization terminated successfully.,2942,4427,21.891316,2.494505,0,1,13.789804,14.006711,13.978325,-6.081942,-6.340794,-6.457772,5.738231,-16.794936
1254,True,Optimization terminated successfully.,2805,4194,21.153197,2.322167,0,1,0.761499,0.974370,0.880012,-0.468878,-0.558473,-0.833426,-1.631101,1.836660
1255,True,Optimization terminated successfully.,2977,4431,32.902986,2.918748,0,1,0.365060,0.528917,0.468526,-0.257786,-0.407864,-0.647730,-1.814117,2.331853
1256,True,Optimization terminated successfully.,3044,4580,26.713716,2.500207,0,1,1.769432,1.851045,1.842698,-0.838468,-0.927075,-1.188527,-1.016942,0.412623
1257,True,Optimization terminated successfully.,3001,4484,18.834736,2.348407,0,1,0.771932,0.874378,0.829349,-0.434821,-0.545071,-0.798966,-1.532689,1.841899
1258,True,Optimization terminated successfully.,2847,4244,16.746967,2.365182,0,1,0.975751,1.093512,0.966969,-0.534391,-0.669764,-0.845820,-1.480669,1.548680
1259,True,Optimization terminated successfully.,2598,3909,36.258959,2.774743,0,1,0.161048,0.297547,0.235471,-0.124060,-0.303096,-0.562457,-1.934589,2.603059
1260,True,Optimization terminated successfully.,2606,3871,37.219866,3.208814,0,1,0.660635,0.792743,0.729224,-0.369120,-0.466716,-0.665005,-1.605497,2.001286
1261,True,Optimization terminated successfully.,3437,5111,27.272461,3.108083,0,1,2.395548,2.497523,2.464461,-1.176967,-1.321523,-1.491477,-0.621342,-0.522146
1262,True,Optimization terminated successfully.,3180,4734,47.119229,3.977133,0,1,0.705328,0.860937,0.737315,-0.371016,-0.534471,-0.687514,-1.526542,1.914942
1263,True,Optimization terminated successfully.,2969,4416,20.283215,2.352894,0,1,1.657441,1.785025,1.773373,-0.795211,-0.933225,-1.147716,-1.085725,0.525401
1264,True,Optimization terminated successfully.,2957,4418,59.207749,4.286380,0,1,1.054163,1.138295,1.126895,-0.581796,-0.711930,-0.950624,-1.405241,1.401618
1265,True,Optimization terminated successfully.,3238,4833,29.220439,2.395564,0,1,9.917438,10.122213,10.059256,-4.366803,-4.570579,-4.745626,3.549592,-11.207267
1266,True,Optimization terminated successfully.,2893,4333,24.673785,1.960133,0,1,1.731423,1.905769,1.833515,-0.809258,-1.058989,-1.240990,-0.976646,0.323954
1267,True,Optimization terminated successfully.,2352,3497,39.828635,2.988597,0,1,0.682793,0.837235,0.784518,-0.427174,-0.561805,-0.710497,-1.565796,1.876837
1268,True,Optimization terminated successfully.,2953,4409,40.316382,3.608496,0,1,1.405032,1.574875,1.588799,-0.637317,-0.936220,-1.047491,-1.166031,0.908228
1269,True,Optimization terminated successfully.,2934,4335,15.585982,1.946871,0,1,-0.395958,-0.332660,-0.296182,0.172175,-0.079268,-0.238014,-2.146684,3.481733
1270,True,Optimization terminated successfully.,2758,4132,31.771139,3.186280,0,1,0.932859,1.131034,1.010447,-0.500260,-0.707219,-0.883567,-1.525161,1.533538
1271,True,Optimization terminated successfully.,2674,4001,46.230572,3.543831,0,1,1.016965,1.180020,1.127261,-0.529672,-0.672488,-0.897352,-1.441351,1.405485
1272,True,Optimization terminated successfully.,2412,3634,46.815053,3.005243,0,1,1.592225,1.697184,1.650679,-0.798207,-0.877551,-1.137358,-1.129964,0.653142
1273,True,Optimization terminated successfully.,2814,4215,23.074758,2.175670,0,1,2.678129,2.862715,2.827657,-1.279948,-1.425734,-1.659809,-0.533317,-0.919474
1274,True,Optimization terminated successfully.,2696,4005,45.746354,2.917278,0,1,1.837435,1.934199,1.872140,-0.896494,-1.005285,-1.208214,-1.024142,0.316897
1275,True,Optimization terminated successfully.,2936,4425,25.879137,2.583017,0,1,1.137000,1.339766,1.246368,-0.607644,-0.701329,-0.923792,-1.324517,1.232469
1276,True,Optimization terminated successfully.,2815,4205,32.382260,2.610109,0,1,3.970072,4.030133,3.979586,-1.851829,-1.943829,-2.203574,0.109117,-2.666710
1277,True,Optimization terminated successfully.,2667,4009,50.133353,3.232555,0,1,2.146816,2.356332,2.176313,-1.013716,-1.205491,-1.394105,-0.805169,-0.162947
1278,True,Optimization terminated successfully.,3027,4538,38.671499,3.078395,0,1,2.480099,2.669433,2.561618,-1.083733,-1.318842,-1.521890,-0.538445,-0.646418
1279,True,Optimization terminated successfully.,2973,4447,54.109471,3.350183,0,1,1.517840,1.621665,1.588691,-0.796339,-0.935762,-1.068020,-1.161540,0.805988
1280,True,Optimization terminated successfully.,2596,3901,17.422367,2.346361,0,1,2.032540,2.118433,2.046396,-0.985740,-1.092013,-1.257806,-0.851186,0.074812
1281,True,Optimization terminated successfully.,2770,4153,49.736307,3.396694,0,1,2.511496,2.732684,2.670453,-1.172854,-1.307565,-1.478464,-0.531801,-0.703101
1282,True,Optimization terminated successfully.,2668,3992,25.368560,2.698888,0,1,1.962997,2.119925,2.052618,-0.945937,-1.106833,-1.300605,-0.966514,0.076103
1283,True,Optimization terminated successfully.,2653,3963,42.685464,3.007016,0,1,1.678284,1.795178,1.751840,-0.711773,-0.930755,-1.111363,-1.065743,0.536522
1284,True,Optimization terminated successfully.,2409,3601,24.008481,2.308548,0,1,1.301442,1.406103,1.382037,-0.696359,-0.791774,-1.028441,-1.304858,1.057519
1285,True,Optimization terminated successfully.,2775,4177,23.109554,2.323871,0,1,0.253900,0.356410,0.330927,-0.216130,-0.289393,-0.560783,-1.900205,2.588257
1286,True,Optimization terminated successfully.,2718,4044,31.157147,3.346559,0,1,1.872271,2.033340,1.919608,-0.962130,-1.063659,-1.328890,-0.949747,0.246761
1287,True,Optimization terminated successfully.,3185,4744,32.207825,2.739531,0,1,2.235441,2.353538,2.291520,-1.092200,-1.246255,-1.433387,-0.826755,-0.297897
1288,True,Optimization terminated successfully.,2722,4038,28.153386,2.256172,0,1,1.377892,1.507996,1.473136,-0.638298,-0.757300,-1.099312,-1.222281,0.908509
1289,True,Optimization terminated successfully.,3154,4684,38.068300,2.683491,0,1,3.681605,3.768190,3.697230,-1.791734,-1.868366,-1.988651,-0.047527,-2.251295
1290,True,Optimization terminated successfully.,2312,3462,18.409060,2.653847,0,1,1.594852,1.606845,1.649177,-0.727052,-0.898954,-1.164838,-1.174219,0.718163
1291,True,Optimization terminated successfully.,2360,3556,38.608155,3.194345,0,1,1.238441,1.395470,1.302795,-0.618925,-0.734445,-0.957054,-1.295041,1.135387
1292,True,Optimization terminated successfully.,2418,3619,32.930044,2.822199,0,1,0.639755,0.825074,0.778137,-0.416232,-0.499789,-0.711102,-1.576563,1.987467
1293,True,Optimization terminated successfully.,2823,4241,52.482276,3.148369,0,1,2.272778,2.406615,2.322843,-1.074609,-1.196476,-1.417480,-0.733689,-0.332913
