run,requested_run_type,phase,bigtable_source,run_type,target,ebeam,hms_p,shms_p,root_file,root_entries,selected_entries,ct_method,ct_reference_runs,ctmean,ctmean_err,ctsigma,ctsigma_err,rf_period_ns,ct_low,ct_high,random_left_low,random_left_high,random_right_low,random_right_high,n_coin,n_random_peaks,n_random_total,random_mean,good_coin,good_coin_err,BCM2_Q,ps5,ps6,active_prescale,prescale_factor,comp_livetime,h_esing_Eff,p_hadron_Eff,trigger_eff,pid_eff,boil_corr,norm_factor,normalized_yield,normalized_yield_err,bigtable_normyield,bigtable_normyield_err,status,reason
27293,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27293_-1.root,141473,2626,TWO_STAGE_GAUSSIAN_FIT,,49.59046661,0.02863166507,0.398481901,0.02791490797,2,48.59046661,50.59046661,40.59046661,46.59046661,52.59046661,58.59046661,239,6,462,77,162,15.86925749,78.543,-1,1,ps6,1,0.99995,1,0.9745,1,1,1,0.0130656911,2.116641958,0.2073428164,2.48064,0.223735,OK,
27294,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27294_-1.root,146665,2598,TWO_STAGE_GAUSSIAN_FIT,,49.47883182,0.03126459424,0.3706178158,0.03617153856,2,48.47883182,50.47883182,40.47883182,46.47883182,52.47883182,58.47883182,223,6,435,72.5,150.5,15.33242751,81.012,-1,1,ps6,1,0.99994,0.9998,0.973,1,1,1,0.01268968179,1.909797109,0.1945636262,2.32994,0.213834,OK,
27295,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Cu,6.449,-1.165,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27297,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Cu,6.449,-1.165,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27298,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Al,6.449,-1.165,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27299,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Al,6.449,-1.165,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
27300,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27300_-1.root,147423,3439,TWO_STAGE_GAUSSIAN_FIT,,49.39941033,0.02526674093,0.4084996772,0.02924062694,2,48.39941033,50.39941033,40.39941033,46.39941033,52.39941033,58.39941033,390,6,572,95.33333333,294.6666667,20.14668432,52.173,-1,1,ps6,1,0.99997,0.9998,0.9764,1,1,1,0.0196347925,5.785718857,0.3955759661,7.15543,0.435322,OK,
27301,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27301_-1.root,142886,3305,TWO_STAGE_GAUSSIAN_FIT,,49.40962856,0.0227941511,0.3828676382,0.02563951932,2,48.40962856,50.40962856,40.40962856,46.40962856,52.40962856,58.40962856,402,6,568,94.66666667,307.3333333,20.43961296,50.217,-1,1,ps6,1,0.99998,0.9998,0.9766,1,1,1,0.02039520475,6.268126259,0.4168700912,7.37296,0.447284,OK,
27302,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27302_-1.root,151832,3583,TWO_STAGE_GAUSSIAN_FIT,,49.3663704,0.02138638642,0.3899846722,0.01903874769,2,48.3663704,50.3663704,40.3663704,46.3663704,52.3663704,58.3663704,408,6,605,100.8333333,307.1666667,20.61081162,52.997,-1,1,ps6,1,0.99998,0.9999,0.9779,1,1,1,0.01929773709,5.927621575,0.3977420238,6.81995,0.423978,OK,
27303,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27303_-1.root,137332,3231,TWO_STAGE_GAUSSIAN_FIT,,49.17546303,0.0220599327,0.3735872382,0.02097824176,2,48.17546303,50.17546303,40.17546303,46.17546303,52.17546303,58.17546303,394,6,512,85.33333333,308.6666667,20.20450995,47.914,-1,1,ps6,1,0.99996,0.9998,0.9781,1,1,1,0.02134315175,6.587919507,0.4312279219,7.70089,0.465987,OK,
27304,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27304_-1.root,136061,3068,TWO_STAGE_GAUSSIAN_FIT,,48.91113663,0.02424383352,0.3913904281,0.02518005408,2,47.91113663,49.91113663,39.91113663,45.91113663,51.91113663,57.91113663,395,6,529,88.16666667,306.8333333,20.24091017,47.512,-1,1,ps6,1,0.99998,0.9999,0.9784,1,1,1,0.02151455468,6.601382528,0.4354741686,7.45389,0.460571,OK,
27305,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27305_-1.root,136100,3197,TWO_STAGE_GAUSSIAN_FIT,,48.86671838,0.02620432296,0.4293704377,0.0258521601,2,47.86671838,49.86671838,39.86671838,45.86671838,51.86671838,57.86671838,361,6,525,87.5,273.5,19.37997248,47.664,-1,1,ps6,1,0.99991,0.9998,0.9779,1,1,1,0.02146055869,5.869462801,0.4159050368,7.13467,0.453904,OK,
27306,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27306_-1.root,206290,4869,TWO_STAGE_GAUSSIAN_FIT,,48.91556095,0.0222684538,0.4913137108,0.02082358223,2,47.91556095,49.91556095,39.91556095,45.91556095,51.91556095,57.91556095,554,6,792,132,422,24,71.703,-1,1,ps6,1,0.99998,0.9997,0.9782,1,1,1,0.01426178906,6.018474984,0.3422829375,7.04561,0.368078,OK,
27307,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27307_-1.root,132696,3089,TWO_STAGE_GAUSSIAN_FIT,,47.3612685,0.07406442433,1.199753399,0.08857178252,2,46.3612685,48.3612685,38.3612685,44.3612685,50.3612685,56.3612685,316,6,497,82.83333333,233.1666667,18.16054943,45.035,-1,1,ps6,1,0.99994,0.9997,0.9785,1,1,1,0.02270101989,5.293121138,0.4122629939,7.24144,0.47078,OK,
27308,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27308_-1.root,138386,3068,TWO_STAGE_GAUSSIAN_FIT,,49.60632112,0.02999978619,0.4538161107,0.02941108202,2,48.60632112,50.60632112,40.60632112,46.60632112,52.60632112,58.60632112,334,6,503,83.83333333,250.1666667,18.65401357,47.188,-1,1,ps6,1,0.99997,0.9997,0.9802,1,1,1,0.02162703923,5.410364314,0.4034310832,6.1374,0.432089,OK,
27309,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27309_-1.root,90905,2033,TWO_STAGE_GAUSSIAN_FIT,,49.60958822,0.02875507721,0.3673207754,0.02592952746,2,48.60958822,50.60958822,40.60958822,46.60958822,52.60958822,58.60958822,245,6,296,49.33333333,195.6666667,15.91295768,30.146,-1,1,ps6,1,0.99996,0.9999,0.9789,1,1,1,0.03389165528,6.631467216,0.5393164763,6.80779,0.562431,OK,
27310,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27310_-1.root,99540,3700,TWO_STAGE_GAUSSIAN_FIT,,49.64271902,0.0194774238,0.3878662091,0.01525361658,2,48.64271902,50.64271902,40.64271902,46.64271902,52.64271902,58.64271902,500,6,607,101.1666667,398.8333333,22.73457963,99.682,-1,1,ps6,1,0.99997,0.9999,0.9752,1,1,1,0.01028835699,4.103339711,0.2339014712,4.67445,0.248081,OK,
27311,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27311_-1.root,95702,3551,TWO_STAGE_GAUSSIAN_FIT,,49.71615827,0.02083751262,0.3870960586,0.02086417507,2,48.71615827,50.71615827,40.71615827,46.71615827,52.71615827,58.71615827,473,6,545,90.83333333,382.1666667,22.09386541,96.609,-1,1,ps6,1,0.99997,0.9999,0.9769,1,1,1,0.01059714225,4.049874532,0.2341318347,4.58604,0.250823,OK,
27312,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27312_-1.root,97344,3618,TWO_STAGE_GAUSSIAN_FIT,,49.72902924,0.01761018104,0.3494109517,0.01612365271,2,48.72902924,50.72902924,40.72902924,46.72902924,52.72902924,58.72902924,501,6,587,97.83333333,403.1666667,22.74435217,97.877,-1,1,ps6,1,0.99996,0.9999,0.9759,1,1,1,0.01047067878,4.22142866,0.2381488055,4.92307,0.256423,OK,
27313,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27313_-1.root,86320,3055,TWO_STAGE_GAUSSIAN_FIT,,49.70388127,0.02799372804,0.4361563648,0.03025276209,2,48.70388127,50.70388127,40.70388127,46.70388127,52.70388127,58.70388127,389,6,494,82.33333333,306.6666667,20.06794016,85.665,-1,1,ps6,1,0.99999,0.9997,0.9766,1,1,1,0.01195678752,3.666748173,0.2399480965,4.56128,0.265941,OK,
27314,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27314_-1.root,91474,3449,TWO_STAGE_GAUSSIAN_FIT,,49.69308006,0.02195522995,0.3774494495,0.02361105599,2,48.69308006,50.69308006,40.69308006,46.69308006,52.69308006,58.69308006,431,6,630,105,326,21.17781858,91.831,-1,1,ps6,1,0.99998,1,0.977,1,1,1,0.01114614808,3.633644275,0.236051102,4.5817,0.258274,OK,
27315,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27315_-1.root,90637,3357,TWO_STAGE_GAUSSIAN_FIT,,49.67177189,0.02056482396,0.3891462992,0.01826166449,2,48.67177189,50.67177189,40.67177189,46.67177189,52.67177189,58.67177189,461,6,544,90.66666667,370.3333333,21.81997047,91.355,-1,1,ps6,1,0.99994,0.9997,0.975,1,1,1,0.0112310259,4.159223258,0.2450606534,4.95921,0.266431,OK,
27316,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27316_-1.root,92768,3518,TWO_STAGE_GAUSSIAN_FIT,,49.72456817,0.02150333363,0.3928351395,0.02174773876,2,48.72456817,50.72456817,40.72456817,46.72456817,52.72456817,58.72456817,486,6,578,96.33333333,389.6666667,22.40659625,92.706,-1,1,ps6,1,0.99996,1,0.9764,1,1,1,0.01104795149,4.305018429,0.2475469883,5.03837,0.265868,OK,
27317,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27317_-1.root,115507,4303,TWO_STAGE_GAUSSIAN_FIT,,49.70437251,0.02164804479,0.4202855204,0.0239121717,2,48.70437251,50.70437251,40.70437251,46.70437251,52.70437251,58.70437251,576,6,707,117.8333333,458.1666667,24.40571427,115.73,-1,1,ps6,1,0.99996,0.9999,0.9758,1,1,1,0.008856335021,4.057677495,0.216145182,4.77597,0.232282,OK,
27318,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27318_-1.root,86809,3035,TWO_STAGE_GAUSSIAN_FIT,,49.67999953,0.02303068754,0.3979011563,0.02006843271,2,48.67999953,50.67999953,40.67999953,46.67999953,52.67999953,58.67999953,389,6,460,76.66666667,312.3333333,20.04439517,85.913,-1,1,ps6,1,1,0.9997,0.9752,1,1,1,0.01193926882,3.729031629,0.2393154223,4.33503,0.259745,OK,
27319,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27319_-1.root,95038,3627,TWO_STAGE_GAUSSIAN_FIT,,49.7356941,0.02120200317,0.388630953,0.02216491453,2,48.7356941,50.7356941,40.7356941,46.7356941,52.7356941,58.7356941,487,6,570,95,392,22.42394553,95.97,-1,1,ps6,1,0.99996,0.9997,0.9774,1,1,1,0.01066448409,4.180477762,0.2391398103,4.94651,0.259847,OK,
27320,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27320_-1.root,24322,159,TWO_STAGE_GAUSSIAN_FIT,,49.86427706,0.08798236789,0.4805306172,0.09850851675,2,48.86427706,50.86427706,40.86427706,46.86427706,52.86427706,58.86427706,49,6,18,3,46,7.03562364,63.227,-1,1,ps6,1,1,0.9985,0.9721,1,1,1,0.01629440144,0.7495424664,0.114641276,0.932208,0.128055,OK,
27321,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27321_-1.root,22381,151,TWO_STAGE_GAUSSIAN_FIT,,49.86625588,0.08197872191,0.3885505883,0.0858389424,2,48.86625588,50.86625588,40.86625588,46.86625588,52.86625588,58.86625588,43,6,28,4.666666667,38.33333333,6.616477747,61.184,-1,1,ps6,1,1,1,0.9741,1,1,1,0.01677871087,0.6431839167,0.1110159671,0.793956,0.120593,OK,
27322,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27322_-1.root,25371,162,TWO_STAGE_GAUSSIAN_FIT,,49.74180298,0.06810655055,0.4336426717,0.05710884361,2,48.74180298,50.74180298,40.74180298,46.74180298,52.74180298,58.74180298,50,6,24,4,46,7.118052168,70.393,-1,1,ps6,1,1,1,0.9666,1,1,1,0.01469683217,0.67605428,0.1046128181,0.878053,0.118297,OK,
27323,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27323_-1.root,22844,157,TWO_STAGE_GAUSSIAN_FIT,,49.73494972,0.05859795066,0.3571335032,0.04706855953,2,48.73494972,50.73494972,40.73494972,46.73494972,52.73494972,58.73494972,58,6,18,3,55,7.64852927,65.748,-1,1,ps6,1,1,1,0.9683,1,1,1,0.01570751639,0.8639134017,0.1201393989,1.07288,0.134007,OK,
27324,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27324_-1.root,137388,3064,TWO_STAGE_GAUSSIAN_FIT,,49.7507143,0.02392442177,0.3725010004,0.02446444877,2,48.7507143,50.7507143,40.7507143,46.7507143,52.7507143,58.7507143,357,6,520,86.66666667,270.3333333,19.27289403,78.937,-1,1,ps6,1,0.99994,0.9999,0.9781,1,1,1,0.01295405135,3.501911881,0.2496620589,4.01297,0.266402,OK,
27326,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27326_-1.root,139389,3275,TWO_STAGE_GAUSSIAN_FIT,,49.77456629,0.02636696791,0.433343946,0.02588683758,2,48.77456629,50.77456629,40.77456629,46.77456629,52.77456629,58.77456629,358,6,506,84.33333333,273.6666667,19.28874168,80.227,-1,1,ps6,1,0.99995,0.9999,0.9785,1,1,1,0.01274042056,3.486628427,0.2457466811,4.17695,0.270836,OK,
27327,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27327_-1.root,137634,3321,TWO_STAGE_GAUSSIAN_FIT,,49.75814227,0.02386552874,0.3816434644,0.02322958921,2,48.75814227,50.75814227,40.75814227,46.75814227,52.75814227,58.75814227,404,6,541,90.16666667,313.8333333,20.470168,79.137,-1,1,ps6,1,0.99992,0.9999,0.9796,1,1,1,0.01290178551,4.049010352,0.2641017168,4.76655,0.284925,OK,
27328,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27328_-1.root,141413,3302,TWO_STAGE_GAUSSIAN_FIT,,49.75963227,0.02861352604,0.4187366457,0.02992698406,2,48.75963227,50.75963227,40.75963227,46.75963227,52.75963227,58.75963227,368,6,573,95.5,272.5,19.59379153,81.681,-1,1,ps6,1,0.99994,0.9997,0.9776,1,1,1,0.01252778027,3.413820123,0.2454667149,3.90696,0.262167,OK,
27329,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27329_-1.root,123539,2817,TWO_STAGE_GAUSSIAN_FIT,,49.78526255,0.02831803827,0.4285645527,0.03084310404,2,48.78526255,50.78526255,40.78526255,46.78526255,52.78526255,58.78526255,300,6,476,79.33333333,220.6666667,17.69808527,70.039,-1,1,ps6,1,0.99995,0.9999,0.9789,1,1,1,0.01458770196,3.219019566,0.2581743932,3.5981,0.273236,OK,
27330,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27330_-1.root,114653,2645,TWO_STAGE_GAUSSIAN_FIT,,49.82020256,0.02929615294,0.4238849787,0.02721145324,2,48.82020256,50.82020256,40.82020256,46.82020256,52.82020256,58.82020256,276,6,437,72.83333333,203.1666667,16.97465431,64.796,-1,1,ps6,1,0.99995,0.9997,0.9786,1,1,1,0.01577606239,3.205170008,0.2677932053,3.78894,0.289247,OK,
27331,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27331_-1.root,125008,2936,TWO_STAGE_GAUSSIAN_FIT,,49.74857207,0.02148918585,0.3480652109,0.01978775842,2,48.74857207,50.74857207,40.74857207,46.74857207,52.74857207,58.74857207,320,6,499,83.16666667,236.8333333,18.27186666,71.419,-1,1,ps6,1,0.99995,0.9996,0.9783,1,1,1,0.01431889978,3.391192764,0.2616330274,4.25463,0.287177,OK,
27332,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27332_-1.root,197751,4560,TWO_STAGE_GAUSSIAN_FIT,,49.73189121,0.01956245525,0.3815924857,0.01981296914,2,48.73189121,50.73189121,40.73189121,46.73189121,52.73189121,58.73189121,516,6,721,120.1666667,395.8333333,23.15227371,114.3,-1,1,ps6,1,0.99998,0.9999,0.9768,1,1,1,0.008957776785,3.545786644,0.2073928999,4.26179,0.227585,OK,
27333,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27333_-1.root,140615,3324,TWO_STAGE_GAUSSIAN_FIT,,49.73050196,0.02420287794,0.3885557552,0.02576247996,2,48.73050196,50.73050196,40.73050196,46.73050196,52.73050196,58.73050196,359,6,573,95.5,263.5,19.36276495,80.955,-1,1,ps6,1,0.99995,0.9999,0.9784,1,1,1,0.01262714088,3.327251621,0.2444963608,4.04136,0.264061,OK,
27334,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27334_-1.root,145082,3371,TWO_STAGE_GAUSSIAN_FIT,,49.73403552,0.02307865808,0.3889171753,0.02522264999,2,48.73403552,50.73403552,40.73403552,46.73403552,52.73403552,58.73403552,390,6,555,92.5,297.5,20.1349613,83.738,-1,1,ps6,1,0.99997,0.9996,0.9779,1,1,1,0.01221714565,3.634600831,0.2459917549,4.39023,0.26732,OK,
27335,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27335_-1.root,139932,2622,TWO_STAGE_GAUSSIAN_FIT,,49.74736289,0.02702475162,0.3453158599,0.02445238082,2,48.74736289,50.74736289,40.74736289,46.74736289,52.74736289,58.74736289,212,6,435,72.5,139.5,14.96941326,77.614,-1,1,ps6,1,0.99996,0.9996,0.9742,1,1,1,0.01323131269,1.845768121,0.1980649877,2.34667,0.221014,OK,
27336,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27336_-1.root,131809,2440,TWO_STAGE_GAUSSIAN_FIT,,49.7864668,0.03698796463,0.3637911435,0.03020931922,2,48.7864668,50.7864668,40.7864668,46.7864668,52.7864668,58.7864668,212,6,406,67.66666667,144.3333333,14.94248232,73.009,-1,1,ps6,1,0.99993,0.9995,0.9748,1,1,1,0.01405904052,2.029188182,0.2100769644,2.49016,0.2307,OK,
27337,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27337_-1.root,128806,2367,TWO_STAGE_GAUSSIAN_FIT,,49.75963046,0.03381215645,0.3821199075,0.03501779689,2,48.75963046,50.75963046,40.75963046,46.75963046,52.75963046,58.75963046,196,6,349,58.16666667,137.8333333,14.34205161,70.904,-1,1,ps6,1,0.99997,0.9998,0.9735,1,1,1,0.0144908281,1.997319139,0.2078282045,2.29949,0.230168,OK,
27338,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27338_-1.root,150204,2760,TWO_STAGE_GAUSSIAN_FIT,,49.73174945,0.02792644638,0.3766068781,0.02708582455,2,48.73174945,50.73174945,40.73174945,46.73174945,52.73174945,58.73174945,242,6,429,71.5,170.5,15.93476284,84.113,-1,1,ps6,1,0.99995,0.9996,0.9753,1,1,1,0.01219534584,2.079306466,0.1943299437,2.41414,0.212431,OK,
27339,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,6.449,-1.165,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_27339_-1.root,146137,2708,TWO_STAGE_GAUSSIAN_FIT,,49.7283331,0.03093299686,0.3851317222,0.03369173625,2,48.7283331,50.7283331,40.7283331,46.7283331,52.7283331,58.7283331,222,6,469,78.16666667,143.8333333,15.3306157,81.634,-1,1,ps6,1,0.99994,0.9996,0.9739,1,1,1,0.0125838742,1.809980573,0.1929185394,2.03655,0.206526,OK,
