z_label,pass,pt_bin,phi_bin,pt_lo,pt_hi,pt_center,phi_lo_rad,phi_hi_rad,phi_center_rad,random_subtracted_counts,coin_counts_raw,random_avg_counts,n_runs,n_manifests,n_groups
z0p67,pass5,34,60,0.34,0.35,0.345,5.2359878,5.3232542,5.279621,2.5,3,0.5,24,4,4
z0p67,pass5,35,60,0.35,0.36,0.355,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,36,60,0.36,0.37,0.365,5.2359878,5.3232542,5.279621,-0.5,0,0.5,24,4,4
z0p67,pass5,37,60,0.37,0.38,0.375,5.2359878,5.3232542,5.279621,0.75,1,0.25,24,4,4
z0p67,pass5,38,60,0.38,0.39,0.385,5.2359878,5.3232542,5.279621,1,1,0,24,4,4
z0p67,pass5,39,60,0.39,0.4,0.395,5.2359878,5.3232542,5.279621,2,2,0,24,4,4
z0p67,pass5,40,60,0.4,0.41,0.405,5.2359878,5.3232542,5.279621,-0.75,0,0.75,24,4,4
z0p67,pass5,41,60,0.41,0.42,0.415,5.2359878,5.3232542,5.279621,1.5,2,0.5,24,4,4
z0p67,pass5,42,60,0.42,0.43,0.425,5.2359878,5.3232542,5.279621,0.5,1,0.5,24,4,4
z0p67,pass5,43,60,0.43,0.44,0.435,5.2359878,5.3232542,5.279621,1,1,0,24,4,4
z0p67,pass5,44,60,0.44,0.45,0.445,5.2359878,5.3232542,5.279621,0.75,1,0.25,24,4,4
z0p67,pass5,45,60,0.45,0.46,0.455,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,46,60,0.46,0.47,0.465,5.2359878,5.3232542,5.279621,1,1,0,24,4,4
z0p67,pass5,47,60,0.47,0.48,0.475,5.2359878,5.3232542,5.279621,-0.25,0,0.25,24,4,4
z0p67,pass5,48,60,0.48,0.49,0.485,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,49,60,0.49,0.5,0.495,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,50,60,0.5,0.51,0.505,5.2359878,5.3232542,5.279621,-0.25,0,0.25,24,4,4
z0p67,pass5,51,60,0.51,0.52,0.515,5.2359878,5.3232542,5.279621,0.75,1,0.25,24,4,4
z0p67,pass5,52,60,0.52,0.53,0.525,5.2359878,5.3232542,5.279621,-0.25,0,0.25,24,4,4
z0p67,pass5,53,60,0.53,0.54,0.535,5.2359878,5.3232542,5.279621,-0.25,0,0.25,24,4,4
z0p67,pass5,54,60,0.54,0.55,0.545,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,55,60,0.55,0.56,0.555,5.2359878,5.3232542,5.279621,-0.5,0,0.5,24,4,4
z0p67,pass5,56,60,0.56,0.57,0.565,5.2359878,5.3232542,5.279621,0.75,1,0.25,24,4,4
z0p67,pass5,57,60,0.57,0.58,0.575,5.2359878,5.3232542,5.279621,-0.25,0,0.25,24,4,4
z0p67,pass5,58,60,0.58,0.59,0.585,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,59,60,0.59,0.6,0.595,5.2359878,5.3232542,5.279621,0,0,0,24,4,4
z0p67,pass5,0,61,0,0.01,0.005,5.3232542,5.4105207,5.3668874,2.5,3,0.5,24,4,4
z0p67,pass5,1,61,0.01,0.02,0.015,5.3232542,5.4105207,5.3668874,8.75,13,4.25,24,4,4
z0p67,pass5,2,61,0.02,0.03,0.025,5.3232542,5.4105207,5.3668874,16,21,5,24,4,4
z0p67,pass5,3,61,0.03,0.04,0.035,5.3232542,5.4105207,5.3668874,19,24,5,24,4,4
z0p67,pass5,4,61,0.04,0.05,0.045,5.3232542,5.4105207,5.3668874,28.75,34,5.25,24,4,4
z0p67,pass5,5,61,0.05,0.06,0.055,5.3232542,5.4105207,5.3668874,23.5,28,4.5,24,4,4
z0p67,pass5,6,61,0.06,0.07,0.065,5.3232542,5.4105207,5.3668874,19.25,24,4.75,24,4,4
z0p67,pass5,7,61,0.07,0.08,0.075,5.3232542,5.4105207,5.3668874,14.75,21,6.25,24,4,4
z0p67,pass5,8,61,0.08,0.09,0.085,5.3232542,5.4105207,5.3668874,29.5,36,6.5,24,4,4
z0p67,pass5,9,61,0.09,0.1,0.095,5.3232542,5.4105207,5.3668874,22,28,6,24,4,4
z0p67,pass5,10,61,0.1,0.11,0.105,5.3232542,5.4105207,5.3668874,21.75,26,4.25,24,4,4
z0p67,pass5,11,61,0.11,0.12,0.115,5.3232542,5.4105207,5.3668874,14.75,19,4.25,24,4,4
z0p67,pass5,12,61,0.12,0.13,0.125,5.3232542,5.4105207,5.3668874,11.5,16,4.5,24,4,4
z0p67,pass5,13,61,0.13,0.14,0.135,5.3232542,5.4105207,5.3668874,12.75,17,4.25,24,4,4
z0p67,pass5,14,61,0.14,0.15,0.145,5.3232542,5.4105207,5.3668874,7.25,9,1.75,24,4,4
z0p67,pass5,15,61,0.15,0.16,0.155,5.3232542,5.4105207,5.3668874,4,7,3,24,4,4
z0p67,pass5,16,61,0.16,0.17,0.165,5.3232542,5.4105207,5.3668874,8.5,10,1.5,24,4,4
z0p67,pass5,17,61,0.17,0.18,0.175,5.3232542,5.4105207,5.3668874,4.25,6,1.75,24,4,4
z0p67,pass5,18,61,0.18,0.19,0.185,5.3232542,5.4105207,5.3668874,10,11,1,24,4,4
z0p67,pass5,19,61,0.19,0.2,0.195,5.3232542,5.4105207,5.3668874,6.5,8,1.5,24,4,4
z0p67,pass5,20,61,0.2,0.21,0.205,5.3232542,5.4105207,5.3668874,-1.5,1,2.5,24,4,4
z0p67,pass5,21,61,0.21,0.22,0.215,5.3232542,5.4105207,5.3668874,2.5,3,0.5,24,4,4
z0p67,pass5,22,61,0.22,0.23,0.225,5.3232542,5.4105207,5.3668874,3,4,1,24,4,4
z0p67,pass5,23,61,0.23,0.24,0.235,5.3232542,5.4105207,5.3668874,7.25,8,0.75,24,4,4
z0p67,pass5,24,61,0.24,0.25,0.245,5.3232542,5.4105207,5.3668874,0.5,1,0.5,24,4,4
z0p67,pass5,25,61,0.25,0.26,0.255,5.3232542,5.4105207,5.3668874,2.75,3,0.25,24,4,4
z0p67,pass5,26,61,0.26,0.27,0.265,5.3232542,5.4105207,5.3668874,4,4,0,24,4,4
z0p67,pass5,27,61,0.27,0.28,0.275,5.3232542,5.4105207,5.3668874,0.5,1,0.5,24,4,4
z0p67,pass5,28,61,0.28,0.29,0.285,5.3232542,5.4105207,5.3668874,1.25,2,0.75,24,4,4
z0p67,pass5,29,61,0.29,0.3,0.295,5.3232542,5.4105207,5.3668874,2,2,0,24,4,4
z0p67,pass5,30,61,0.3,0.31,0.305,5.3232542,5.4105207,5.3668874,0.5,1,0.5,24,4,4
z0p67,pass5,31,61,0.31,0.32,0.315,5.3232542,5.4105207,5.3668874,1,1,0,24,4,4
z0p67,pass5,32,61,0.32,0.33,0.325,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,33,61,0.33,0.34,0.335,5.3232542,5.4105207,5.3668874,-1,0,1,24,4,4
z0p67,pass5,34,61,0.34,0.35,0.345,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,35,61,0.35,0.36,0.355,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,36,61,0.36,0.37,0.365,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,37,61,0.37,0.38,0.375,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,38,61,0.38,0.39,0.385,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,39,61,0.39,0.4,0.395,5.3232542,5.4105207,5.3668874,1,1,0,24,4,4
z0p67,pass5,40,61,0.4,0.41,0.405,5.3232542,5.4105207,5.3668874,0.75,1,0.25,24,4,4
z0p67,pass5,41,61,0.41,0.42,0.415,5.3232542,5.4105207,5.3668874,1,1,0,24,4,4
z0p67,pass5,42,61,0.42,0.43,0.425,5.3232542,5.4105207,5.3668874,0.75,1,0.25,24,4,4
z0p67,pass5,43,61,0.43,0.44,0.435,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,44,61,0.44,0.45,0.445,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,45,61,0.45,0.46,0.455,5.3232542,5.4105207,5.3668874,1,1,0,24,4,4
z0p67,pass5,46,61,0.46,0.47,0.465,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,47,61,0.47,0.48,0.475,5.3232542,5.4105207,5.3668874,0.75,1,0.25,24,4,4
z0p67,pass5,48,61,0.48,0.49,0.485,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,49,61,0.49,0.5,0.495,5.3232542,5.4105207,5.3668874,1,1,0,24,4,4
z0p67,pass5,50,61,0.5,0.51,0.505,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,51,61,0.51,0.52,0.515,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,52,61,0.52,0.53,0.525,5.3232542,5.4105207,5.3668874,0.75,1,0.25,24,4,4
z0p67,pass5,53,61,0.53,0.54,0.535,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,54,61,0.54,0.55,0.545,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,55,61,0.55,0.56,0.555,5.3232542,5.4105207,5.3668874,1,1,0,24,4,4
z0p67,pass5,56,61,0.56,0.57,0.565,5.3232542,5.4105207,5.3668874,0.75,1,0.25,24,4,4
z0p67,pass5,57,61,0.57,0.58,0.575,5.3232542,5.4105207,5.3668874,0,0,0,24,4,4
z0p67,pass5,58,61,0.58,0.59,0.585,5.3232542,5.4105207,5.3668874,0.75,1,0.25,24,4,4
z0p67,pass5,59,61,0.59,0.6,0.595,5.3232542,5.4105207,5.3668874,-0.25,0,0.25,24,4,4
z0p67,pass5,0,62,0,0.01,0.005,5.4105207,5.4977871,5.4541539,3.25,4,0.75,24,4,4
z0p67,pass5,1,62,0.01,0.02,0.015,5.4105207,5.4977871,5.4541539,16,19,3,24,4,4
z0p67,pass5,2,62,0.02,0.03,0.025,5.4105207,5.4977871,5.4541539,23.25,28,4.75,24,4,4
z0p67,pass5,3,62,0.03,0.04,0.035,5.4105207,5.4977871,5.4541539,25.25,31,5.75,24,4,4
z0p67,pass5,4,62,0.04,0.05,0.045,5.4105207,5.4977871,5.4541539,20.75,26,5.25,24,4,4
z0p67,pass5,5,62,0.05,0.06,0.055,5.4105207,5.4977871,5.4541539,18.25,23,4.75,24,4,4
z0p67,pass5,6,62,0.06,0.07,0.065,5.4105207,5.4977871,5.4541539,21.25,27,5.75,24,4,4
z0p67,pass5,7,62,0.07,0.08,0.075,5.4105207,5.4977871,5.4541539,21.25,26,4.75,24,4,4
z0p67,pass5,8,62,0.08,0.09,0.085,5.4105207,5.4977871,5.4541539,17.5,22,4.5,24,4,4
z0p67,pass5,9,62,0.09,0.1,0.095,5.4105207,5.4977871,5.4541539,13.75,18,4.25,24,4,4
z0p67,pass5,10,62,0.1,0.11,0.105,5.4105207,5.4977871,5.4541539,14,17,3,24,4,4
z0p67,pass5,11,62,0.11,0.12,0.115,5.4105207,5.4977871,5.4541539,18.25,20,1.75,24,4,4
z0p67,pass5,12,62,0.12,0.13,0.125,5.4105207,5.4977871,5.4541539,4.75,10,5.25,24,4,4
z0p67,pass5,13,62,0.13,0.14,0.135,5.4105207,5.4977871,5.4541539,7,11,4,24,4,4
z0p67,pass5,14,62,0.14,0.15,0.145,5.4105207,5.4977871,5.4541539,7,9,2,24,4,4
z0p67,pass5,15,62,0.15,0.16,0.155,5.4105207,5.4977871,5.4541539,9.75,11,1.25,24,4,4
z0p67,pass5,16,62,0.16,0.17,0.165,5.4105207,5.4977871,5.4541539,2.25,4,1.75,24,4,4
z0p67,pass5,17,62,0.17,0.18,0.175,5.4105207,5.4977871,5.4541539,4.25,6,1.75,24,4,4
z0p67,pass5,18,62,0.18,0.19,0.185,5.4105207,5.4977871,5.4541539,2,3,1,24,4,4
z0p67,pass5,19,62,0.19,0.2,0.195,5.4105207,5.4977871,5.4541539,2.75,3,0.25,24,4,4
z0p67,pass5,20,62,0.2,0.21,0.205,5.4105207,5.4977871,5.4541539,0.5,1,0.5,24,4,4
z0p67,pass5,21,62,0.21,0.22,0.215,5.4105207,5.4977871,5.4541539,0.5,1,0.5,24,4,4
z0p67,pass5,22,62,0.22,0.23,0.225,5.4105207,5.4977871,5.4541539,2.75,3,0.25,24,4,4
z0p67,pass5,23,62,0.23,0.24,0.235,5.4105207,5.4977871,5.4541539,1.75,2,0.25,24,4,4
z0p67,pass5,24,62,0.24,0.25,0.245,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,25,62,0.25,0.26,0.255,5.4105207,5.4977871,5.4541539,3.75,4,0.25,24,4,4
z0p67,pass5,26,62,0.26,0.27,0.265,5.4105207,5.4977871,5.4541539,0.75,1,0.25,24,4,4
z0p67,pass5,27,62,0.27,0.28,0.275,5.4105207,5.4977871,5.4541539,0.75,1,0.25,24,4,4
z0p67,pass5,28,62,0.28,0.29,0.285,5.4105207,5.4977871,5.4541539,-0.5,0,0.5,24,4,4
z0p67,pass5,29,62,0.29,0.3,0.295,5.4105207,5.4977871,5.4541539,2,2,0,24,4,4
z0p67,pass5,30,62,0.3,0.31,0.305,5.4105207,5.4977871,5.4541539,3,4,1,24,4,4
z0p67,pass5,31,62,0.31,0.32,0.315,5.4105207,5.4977871,5.4541539,0.75,1,0.25,24,4,4
z0p67,pass5,32,62,0.32,0.33,0.325,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,33,62,0.33,0.34,0.335,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,34,62,0.34,0.35,0.345,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,35,62,0.35,0.36,0.355,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,36,62,0.36,0.37,0.365,5.4105207,5.4977871,5.4541539,-0.5,0,0.5,24,4,4
z0p67,pass5,37,62,0.37,0.38,0.375,5.4105207,5.4977871,5.4541539,2,2,0,24,4,4
z0p67,pass5,38,62,0.38,0.39,0.385,5.4105207,5.4977871,5.4541539,0.5,1,0.5,24,4,4
z0p67,pass5,39,62,0.39,0.4,0.395,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,40,62,0.4,0.41,0.405,5.4105207,5.4977871,5.4541539,0.75,1,0.25,24,4,4
z0p67,pass5,41,62,0.41,0.42,0.415,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,42,62,0.42,0.43,0.425,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,43,62,0.43,0.44,0.435,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,44,62,0.44,0.45,0.445,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,45,62,0.45,0.46,0.455,5.4105207,5.4977871,5.4541539,-0.25,0,0.25,24,4,4
z0p67,pass5,46,62,0.46,0.47,0.465,5.4105207,5.4977871,5.4541539,0.75,1,0.25,24,4,4
z0p67,pass5,47,62,0.47,0.48,0.475,5.4105207,5.4977871,5.4541539,-0.25,0,0.25,24,4,4
z0p67,pass5,48,62,0.48,0.49,0.485,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,49,62,0.49,0.5,0.495,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,50,62,0.5,0.51,0.505,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,51,62,0.51,0.52,0.515,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,52,62,0.52,0.53,0.525,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,53,62,0.53,0.54,0.535,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,54,62,0.54,0.55,0.545,5.4105207,5.4977871,5.4541539,-0.25,0,0.25,24,4,4
z0p67,pass5,55,62,0.55,0.56,0.555,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,56,62,0.56,0.57,0.565,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,57,62,0.57,0.58,0.575,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,58,62,0.58,0.59,0.585,5.4105207,5.4977871,5.4541539,1,1,0,24,4,4
z0p67,pass5,59,62,0.59,0.6,0.595,5.4105207,5.4977871,5.4541539,0,0,0,24,4,4
z0p67,pass5,0,63,0,0.01,0.005,5.4977871,5.5850536,5.5414204,3.75,5,1.25,24,4,4
z0p67,pass5,1,63,0.01,0.02,0.015,5.4977871,5.5850536,5.5414204,18.25,21,2.75,24,4,4
z0p67,pass5,2,63,0.02,0.03,0.025,5.4977871,5.5850536,5.5414204,13.25,18,4.75,24,4,4
z0p67,pass5,3,63,0.03,0.04,0.035,5.4977871,5.5850536,5.5414204,26.75,32,5.25,24,4,4
z0p67,pass5,4,63,0.04,0.05,0.045,5.4977871,5.5850536,5.5414204,17.5,22,4.5,24,4,4
z0p67,pass5,5,63,0.05,0.06,0.055,5.4977871,5.5850536,5.5414204,31,35,4,24,4,4
z0p67,pass5,6,63,0.06,0.07,0.065,5.4977871,5.5850536,5.5414204,16.75,22,5.25,24,4,4
z0p67,pass5,7,63,0.07,0.08,0.075,5.4977871,5.5850536,5.5414204,11,16,5,24,4,4
z0p67,pass5,8,63,0.08,0.09,0.085,5.4977871,5.5850536,5.5414204,16,21,5,24,4,4
z0p67,pass5,9,63,0.09,0.1,0.095,5.4977871,5.5850536,5.5414204,21.75,24,2.25,24,4,4
z0p67,pass5,10,63,0.1,0.11,0.105,5.4977871,5.5850536,5.5414204,14.5,19,4.5,24,4,4
z0p67,pass5,11,63,0.11,0.12,0.115,5.4977871,5.5850536,5.5414204,14.75,19,4.25,24,4,4
z0p67,pass5,12,63,0.12,0.13,0.125,5.4977871,5.5850536,5.5414204,9.25,11,1.75,24,4,4
z0p67,pass5,13,63,0.13,0.14,0.135,5.4977871,5.5850536,5.5414204,9,10,1,24,4,4
z0p67,pass5,14,63,0.14,0.15,0.145,5.4977871,5.5850536,5.5414204,6.75,8,1.25,24,4,4
z0p67,pass5,15,63,0.15,0.16,0.155,5.4977871,5.5850536,5.5414204,7,8,1,24,4,4
z0p67,pass5,16,63,0.16,0.17,0.165,5.4977871,5.5850536,5.5414204,7.5,8,0.5,24,4,4
z0p67,pass5,17,63,0.17,0.18,0.175,5.4977871,5.5850536,5.5414204,5,6,1,24,4,4
z0p67,pass5,18,63,0.18,0.19,0.185,5.4977871,5.5850536,5.5414204,3.5,4,0.5,24,4,4
z0p67,pass5,19,63,0.19,0.2,0.195,5.4977871,5.5850536,5.5414204,7.25,8,0.75,24,4,4
z0p67,pass5,20,63,0.2,0.21,0.205,5.4977871,5.5850536,5.5414204,2,2,0,24,4,4
z0p67,pass5,21,63,0.21,0.22,0.215,5.4977871,5.5850536,5.5414204,0.5,1,0.5,24,4,4
z0p67,pass5,22,63,0.22,0.23,0.225,5.4977871,5.5850536,5.5414204,1.5,2,0.5,24,4,4
z0p67,pass5,23,63,0.23,0.24,0.235,5.4977871,5.5850536,5.5414204,1.5,2,0.5,24,4,4
z0p67,pass5,24,63,0.24,0.25,0.245,5.4977871,5.5850536,5.5414204,-0.25,0,0.25,24,4,4
z0p67,pass5,25,63,0.25,0.26,0.255,5.4977871,5.5850536,5.5414204,2.75,3,0.25,24,4,4
z0p67,pass5,26,63,0.26,0.27,0.265,5.4977871,5.5850536,5.5414204,1.75,2,0.25,24,4,4
z0p67,pass5,27,63,0.27,0.28,0.275,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,28,63,0.28,0.29,0.285,5.4977871,5.5850536,5.5414204,-0.75,0,0.75,24,4,4
z0p67,pass5,29,63,0.29,0.3,0.295,5.4977871,5.5850536,5.5414204,4.5,5,0.5,24,4,4
z0p67,pass5,30,63,0.3,0.31,0.305,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,31,63,0.31,0.32,0.315,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,32,63,0.32,0.33,0.325,5.4977871,5.5850536,5.5414204,0.5,1,0.5,24,4,4
z0p67,pass5,33,63,0.33,0.34,0.335,5.4977871,5.5850536,5.5414204,-0.25,0,0.25,24,4,4
z0p67,pass5,34,63,0.34,0.35,0.345,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,35,63,0.35,0.36,0.355,5.4977871,5.5850536,5.5414204,0.75,1,0.25,24,4,4
z0p67,pass5,36,63,0.36,0.37,0.365,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,37,63,0.37,0.38,0.375,5.4977871,5.5850536,5.5414204,0.5,1,0.5,24,4,4
z0p67,pass5,38,63,0.38,0.39,0.385,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,39,63,0.39,0.4,0.395,5.4977871,5.5850536,5.5414204,0.75,1,0.25,24,4,4
z0p67,pass5,40,63,0.4,0.41,0.405,5.4977871,5.5850536,5.5414204,0.25,1,0.75,24,4,4
z0p67,pass5,41,63,0.41,0.42,0.415,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,42,63,0.42,0.43,0.425,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,43,63,0.43,0.44,0.435,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,44,63,0.44,0.45,0.445,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,45,63,0.45,0.46,0.455,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,46,63,0.46,0.47,0.465,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,47,63,0.47,0.48,0.475,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,48,63,0.48,0.49,0.485,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,49,63,0.49,0.5,0.495,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,50,63,0.5,0.51,0.505,5.4977871,5.5850536,5.5414204,-0.25,0,0.25,24,4,4
z0p67,pass5,51,63,0.51,0.52,0.515,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,52,63,0.52,0.53,0.525,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,53,63,0.53,0.54,0.535,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,54,63,0.54,0.55,0.545,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,55,63,0.55,0.56,0.555,5.4977871,5.5850536,5.5414204,-0.25,0,0.25,24,4,4
z0p67,pass5,56,63,0.56,0.57,0.565,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,57,63,0.57,0.58,0.575,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,58,63,0.58,0.59,0.585,5.4977871,5.5850536,5.5414204,1,1,0,24,4,4
z0p67,pass5,59,63,0.59,0.6,0.595,5.4977871,5.5850536,5.5414204,0,0,0,24,4,4
z0p67,pass5,0,64,0,0.01,0.005,5.5850536,5.6723201,5.6286868,3.5,5,1.5,24,4,4
z0p67,pass5,1,64,0.01,0.02,0.015,5.5850536,5.6723201,5.6286868,15,17,2,24,4,4
z0p67,pass5,2,64,0.02,0.03,0.025,5.5850536,5.6723201,5.6286868,10.25,14,3.75,24,4,4
z0p67,pass5,3,64,0.03,0.04,0.035,5.5850536,5.6723201,5.6286868,20.75,24,3.25,24,4,4
z0p67,pass5,4,64,0.04,0.05,0.045,5.5850536,5.6723201,5.6286868,22.25,27,4.75,24,4,4
z0p67,pass5,5,64,0.05,0.06,0.055,5.5850536,5.6723201,5.6286868,17.75,23,5.25,24,4,4
z0p67,pass5,6,64,0.06,0.07,0.065,5.5850536,5.6723201,5.6286868,18.25,22,3.75,24,4,4
z0p67,pass5,7,64,0.07,0.08,0.075,5.5850536,5.6723201,5.6286868,17.25,22,4.75,24,4,4
z0p67,pass5,8,64,0.08,0.09,0.085,5.5850536,5.6723201,5.6286868,3.5,9,5.5,24,4,4
z0p67,pass5,9,64,0.09,0.1,0.095,5.5850536,5.6723201,5.6286868,9.25,13,3.75,24,4,4
z0p67,pass5,10,64,0.1,0.11,0.105,5.5850536,5.6723201,5.6286868,7,9,2,24,4,4
z0p67,pass5,11,64,0.11,0.12,0.115,5.5850536,5.6723201,5.6286868,10,12,2,24,4,4
z0p67,pass5,12,64,0.12,0.13,0.125,5.5850536,5.6723201,5.6286868,7.75,10,2.25,24,4,4
z0p67,pass5,13,64,0.13,0.14,0.135,5.5850536,5.6723201,5.6286868,4,5,1,24,4,4
z0p67,pass5,14,64,0.14,0.15,0.145,5.5850536,5.6723201,5.6286868,7.75,9,1.25,24,4,4
z0p67,pass5,15,64,0.15,0.16,0.155,5.5850536,5.6723201,5.6286868,3.25,4,0.75,24,4,4
z0p67,pass5,16,64,0.16,0.17,0.165,5.5850536,5.6723201,5.6286868,1,2,1,24,4,4
z0p67,pass5,17,64,0.17,0.18,0.175,5.5850536,5.6723201,5.6286868,1.75,2,0.25,24,4,4
z0p67,pass5,18,64,0.18,0.19,0.185,5.5850536,5.6723201,5.6286868,-1,0,1,24,4,4
z0p67,pass5,19,64,0.19,0.2,0.195,5.5850536,5.6723201,5.6286868,0.5,1,0.5,24,4,4
z0p67,pass5,20,64,0.2,0.21,0.205,5.5850536,5.6723201,5.6286868,2.25,3,0.75,24,4,4
z0p67,pass5,21,64,0.21,0.22,0.215,5.5850536,5.6723201,5.6286868,-0.5,0,0.5,24,4,4
z0p67,pass5,22,64,0.22,0.23,0.225,5.5850536,5.6723201,5.6286868,0.5,1,0.5,24,4,4
z0p67,pass5,23,64,0.23,0.24,0.235,5.5850536,5.6723201,5.6286868,0.5,1,0.5,24,4,4
z0p67,pass5,24,64,0.24,0.25,0.245,5.5850536,5.6723201,5.6286868,1,1,0,24,4,4
z0p67,pass5,25,64,0.25,0.26,0.255,5.5850536,5.6723201,5.6286868,1.75,2,0.25,24,4,4
z0p67,pass5,26,64,0.26,0.27,0.265,5.5850536,5.6723201,5.6286868,0.75,1,0.25,24,4,4
z0p67,pass5,27,64,0.27,0.28,0.275,5.5850536,5.6723201,5.6286868,0.75,2,1.25,24,4,4
z0p67,pass5,28,64,0.28,0.29,0.285,5.5850536,5.6723201,5.6286868,3,3,0,24,4,4
z0p67,pass5,29,64,0.29,0.3,0.295,5.5850536,5.6723201,5.6286868,-0.25,0,0.25,24,4,4
z0p67,pass5,30,64,0.3,0.31,0.305,5.5850536,5.6723201,5.6286868,0,0,0,24,4,4
z0p67,pass5,31,64,0.31,0.32,0.315,5.5850536,5.6723201,5.6286868,0,0,0,24,4,4
z0p67,pass5,32,64,0.32,0.33,0.325,5.5850536,5.6723201,5.6286868,1,1,0,24,4,4
z0p67,pass5,33,64,0.33,0.34,0.335,5.5850536,5.6723201,5.6286868,1,1,0,24,4,4
z0p67,pass5,34,64,0.34,0.35,0.345,5.5850536,5.6723201,5.6286868,1.75,2,0.25,24,4,4
z0p67,pass5,35,64,0.35,0.36,0.355,5.5850536,5.6723201,5.6286868,0,0,0,24,4,4
